Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Utilities.csv_Open,S&P 500 Utilities.csv_High,S&P 500 Utilities.csv_Low,S&P 500 Utilities.csv_Close,S&P 500 Utilities.csv_Volume,S&P 500 Utilities.csv_Dividends,S&P 500 Utilities.csv_Stock Splits,S&P 500 Utilities.csv_Capital Gains
2018.12.26,2018.12.26,3923.93,3746.86,3834.73,68965.06,263439573.8,3848.78,direct,617448575.5,956743626.5,1574192202.0,1255197349.0,1446706599.0,2701903947.0,2649379416.0,5563211238.0,8212590692.0,5446497831.0,43.63038171010037,44.27337537890885,42.987391268685705,44.214149475097656,30839100,0.0,0.0,0.0
2018.12.27,2018.12.27,3888.92,3622.39,3848.78,81652.77,305729129.1,3646.09,direct,557034571.9,931943411.5,1488977947.0,1183702717.0,1455567038.0,2639269755.0,2505448152.0,5176134551.0,7681582667.0,5026359774.0,44.23106744799796,44.6456293798257,43.48655293424864,44.58640670776367,29730600,0.0,0.0,0.0
2018.12.28,2018.12.28,4007.71,3628.43,3646.09,92882.41,353705007.2,3947.86,direct,628781820.9,1068890399.0,1697672219.0,1294981143.0,1689457039.0,2984438221.0,2726702655.0,5649322955.0,8376025609.0,5858214334.0,44.68794127549144,45.14480476169404,44.527194446225046,44.69640350341797,21087600,0.0,0.0,0.0
2018.12.31,2018.12.31,3904.28,3701.48,3896.21,54221.49,206190463.7,3747.39,direct,488273150.2,755475023.2,1243748173.0,996876902.9,1208242065.0,2205118931.0,2202792551.0,4324015139.0,6526807690.0,4139437183.0,44.71331455474185,44.89944481146348,44.30721481703506,44.77253723144531,16302200,0.0,0.0,0.0
2019.10.10,2019.10.10,8672.58,8466.13,8593.16,29187.08,250267419.9,8596.57,direct,492267365.1,1238121252.0,1730388617.0,1432433392.0,2662822632.0,4095256024.0,4380686648.0,9509865556.0,13890552204.0,7516550932.0,55.478195896987735,55.66866516151621,55.062625992083824,55.54745864868164,15605300,0.0,0.0,0.0
2019.10.11,2019.10.11,8834.11,8259.77,8596.57,38612.05,326882172.4,8278.05,direct,485421706.3,1607137464.0,2092559171.0,1353780956.0,3031719175.0,4385500131.0,4143154588.0,10982797706.0,15125952212.0,7893614957.0,55.49551380751734,55.68598309100929,55.14920992245847,55.33967590332031,16077300,0.0,0.0,0.0
2019.10.14,2019.10.14,8414.24,8228.06,8296.34,17507.78,146015532.9,8363.94,direct,452859007.4,835341481.8,1288200489.0,1241131831.0,2349383406.0,3590515237.0,3837425605.0,8398093229.0,12235518834.0,6718088738.0,55.49551966203576,55.5214915479318,54.82022420769484,54.98471832275391,9946000,0.0,0.0,0.0
2019.10.15,2019.10.15,8439.31,8116.92,8363.94,24899.11,205674618.3,8173.48,direct,495574684.6,1036166690.0,1531741375.0,1279460049.0,2116506381.0,3395966348.0,4007316251.0,8069122479.0,12076438730.0,6901101945.0,55.01933942337328,55.14920543384432,54.6730355665002,54.81155776977539,15863300,0.0,0.0,0.0
2019.10.16,2019.10.16,8193.41,7945.77,8173.48,34102.92,274670310.1,8014.39,direct,434799811.9,1081006970.0,1515806782.0,1191077003.0,2478947641.0,3670024644.0,3756727120.0,9033597047.0,12790324167.0,7148669902.0,54.77692806442575,54.95873784252798,54.525855531257946,54.93276596069336,16177500,0.0,0.0,0.0
2019.10.17,2019.10.17,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,direct,374546935.0,823276061.8,1197822997.0,1138039546.0,1970716236.0,3108755782.0,3557118773.0,7502004395.0,11059123168.0,5938260388.0,54.93277065785138,55.183843212487744,54.80290463231388,55.07129287719727,12999800,0.0,0.0,0.0
2019.10.18,2019.10.18,8157.36,7850.66,8082.46,27732.54,221065928.4,7972.62,direct,392178120.8,981726342.6,1373904463.0,1215855563.0,2205308252.0,3421163736.0,3816500130.0,8665335280.0,12481835330.0,6684065304.0,54.941429330327246,55.37431169814129,54.802907104731965,55.25310516357422,14552900,0.0,0.0,0.0
2019.10.21,2019.10.21,8359.52,8177.11,8247.25,22831.65,188511539.9,8223.25,direct,434094348.4,876883550.1,1310977898.0,1306648604.0,2252209695.0,3558858299.0,4072603705.0,8241292386.0,12313896091.0,6439862753.0,55.26176558118868,55.486859660414815,55.088611970651854,55.46954727172852,11462400,0.0,0.0,0.0
2019.10.22,2019.10.22,8318.41,8021.36,8223.25,24453.79,200593851.4,8034.5,direct,402537046.9,921878289.0,1324415336.0,1276350225.0,2488673841.0,3765024066.0,4035973036.0,9282456141.0,13318429178.0,6781741397.0,55.59941293412824,55.95437304454502,55.43491551903269,55.70330047607422,15591300,0.0,0.0,0.0
2019.10.23,2019.10.23,8071.8,7336.06,8034.5,60122.39,457672451.4,7479.54,direct,564777372.8,1984368560.0,2549146007.0,1635867696.0,3879380625.0,5515248321.0,4922082803.0,13121564355.0,18043647158.0,9702706337.0,55.83315587078389,56.06691600614525,55.68597747756201,55.92839050292969,12910900,0.0,0.0,0.0
2019.10.24,2019.10.24,7524.31,7370.13,7479.54,28580.18,213663114.8,7444.2,direct,379321890.9,928550128.2,1307872019.0,1249612965.0,2434789755.0,3684402720.0,3818505070.0,8778836300.0,12597341370.0,6728587714.0,55.9543723683864,56.214104430634336,55.867797216057326,56.11886978149414,11461200,0.0,0.0,0.0
2019.10.25,2019.10.25,8783.85,7431.2,7444.2,79777.72,656574822.4,8671.1,direct,711792910.0,2995019704.0,3706812701.0,2046748382.0,5930767498.0,7977515880.0,6199388551.0,19563929099.0,25763317650.0,13704660110.0,56.1621507081311,56.24006634984208,55.32235800830621,55.54745864868164,16925100,0.0,0.0,0.0
2019.10.28,2019.10.28,9934.71,9201.49,9550.6,54907.49,522287119.7,9222.23,direct,703248803.1,2681542468.0,3384791271.0,2014313574.0,5793529571.0,7807843145.0,6093006181.0,19348551819.0,25441557908.0,13752111817.0,55.26175667397697,55.40893507250095,54.71632404462067,54.78558349609375,25068600,0.0,0.0,0.0
2019.10.29,2019.10.29,9565.11,9099.36,9222.23,40284.46,377872980.9,9432.86,direct,690608828.1,2067770072.0,2758378900.0,2019597871.0,5149841996.0,7169439866.0,6403795844.0,18021872003.0,24425667847.0,12664651033.0,54.75096070979361,54.95874238691134,54.595122800640205,54.8375358581543,19772400,0.0,0.0,0.0
2019.10.30,2019.10.30,9441.8,9018.3,9432.86,34376.01,315824657.2,9169.86,direct,630467122.0,1802129111.0,2432596233.0,1920405358.0,4375096736.0,6295502094.0,6191426200.0,15007204802.0,21198631002.0,11437450104.0,54.880822967391545,55.46088372228041,54.872166773680895,55.322364807128906,19680300,0.0,0.0,0.0
2019.10.31,2019.10.31,9423.16,8972.0,9169.86,35891.86,329788397.2,9157.52,direct,508387323.5,1734659197.0,2243046520.0,1675034584.0,4478448160.0,6153482744.0,5387351342.0,15000312174.0,20387663516.0,10645257018.0,55.37430132141768,55.694636591465546,55.19249155363684,55.62537384033203,17245900,0.0,0.0,0.0
2019.11.11,2019.11.11,9084.49,8619.78,9045.85,25750.4,226035620.3,8726.31,direct,860345053.6,1736631592.0,2596976646.0,1506600301.0,2643885885.0,4150486186.0,5850009407.0,13231909183.0,19081918590.0,6892355356.0,53.47827659258556,53.53887984681033,53.08002569264286,53.1319694519043,9273200,0.0,0.0,0.0
2019.11.12,2019.11.12,8868.85,8576.09,8726.31,22305.54,194901130.1,8815.14,direct,904768163.0,1742276543.0,2647044706.0,1612424066.0,2642185360.0,4254609426.0,6161660506.0,12733057270.0,18894717775.0,7091855411.0,53.14063429965398,53.3657316519298,53.10600292157155,53.2618408203125,12668500,0.0,0.0,0.0
2019.11.13,2019.11.13,8840.33,8721.68,8815.14,15828.57,138900524.5,8773.82,direct,749940948.4,1247796537.0,1997737485.0,1501773357.0,2290515384.0,3792288741.0,5519627183.0,10664983911.0,16184611095.0,6137757981.0,53.45230625009458,54.17088912912261,53.38304349891466,54.0496826171875,16796900,0.0,0.0,0.0
2019.11.14,2019.11.14,8811.04,8584.92,8773.82,18999.7,164630654.0,8640.42,direct,947581468.8,1452386170.0,2399967639.0,1528316194.0,2478109005.0,4006425112.0,1.53e+19,2.25e+21,2.26e+21,6517370392.0,54.222842391280174,54.51720251218667,54.06700448593967,54.24015808105469,16836000,0.0,0.0,0.0
2019.11.15,2019.11.15,8773.4,8393.29,8640.42,31281.14,267441968.2,8468.57,direct,951618461.4,2058364950.0,3009983412.0,1470810483.0,3227294963.0,4698105446.0,5733300055.0,14144976847.0,19878276902.0,7787651072.0,54.26612497962547,54.43927855883495,54.10163089582286,54.41330337524414,9965800,0.0,0.0,0.0
2019.11.18,2019.11.18,8537.87,8075.63,8515.28,30048.32,250358969.4,8190.16,direct,966000952.1,1966661269.0,2932662221.0,1582618524.0,3497691204.0,5080309810.0,5610821527.0,13667902729.0,19278724256.0,8147238893.0,54.52585983276367,54.9760578683159,54.43062518835048,54.52585983276367,16490800,0.0,0.0,0.0
2019.11.19,2019.11.19,8215.95,8016.54,8190.16,24402.6,198180594.4,8133.57,direct,934735322.5,1715496390.0,2650231712.0,1597247296.0,3146311486.0,4743558782.0,5291875107.0,12400906957.0,17692782064.0,7957681142.0,54.37002104110586,54.690353046777126,54.1016361049881,54.38733673095703,18052400,0.0,0.0,0.0
2019.11.20,2019.11.20,8232.23,8047.73,8133.57,18105.11,147086043.4,8093.6,direct,879292831.7,1431277161.0,2310569993.0,1337251301.0,2868292442.0,4205543743.0,4928779745.0,11696969624.0,16625749369.0,6809937558.0,54.46525891812813,54.79425043957562,54.33539288784797,54.7163314819336,19679500,0.0,0.0,0.0
2019.11.21,2019.11.21,8133.73,7437.33,8093.6,45760.44,354377783.3,7632.59,direct,1010135276.0,2446730909.0,3456866186.0,1678422722.0,4290122905.0,5968545704.0,6025298285.0,15850030567.0,21875328852.0,9905194588.0,54.70766962520874,54.759616695606,54.3440500403186,54.52585983276367,14209000,0.0,0.0,0.0
2019.11.22,2019.11.22,7721.9,6815.03,7632.59,94065.31,680349857.2,7292.2,direct,1248514115.0,4694044998.0,5942559114.0,2155445686.0,6992146388.0,9147592147.0,7193465946.0,23767626284.0,30961092230.0,15366451916.0,54.64706558033239,54.67304076647501,54.15357997781452,54.54317474365234,11485200,0.0,0.0,0.0
2019.11.25,2019.11.25,7386.06,6560.13,6930.09,85742.76,596056755.8,7138.23,direct,1127488068.0,4439339403.0,5566827472.0,1831340317.0,6235746151.0,8067086397.0,6206868441.0,22145691365.0,28352559806.0,13479110072.0,54.595115474942205,54.75095336318492,54.24015213008485,54.361358642578125,20398700,0.0,0.0,0.0
2019.11.26,2019.11.26,7350.44,7042.5,7138.23,36264.64,259675008.7,7170.11,direct,869985512.0,2511097927.0,3381083439.0,1300232623.0,3852794795.0,5153027418.0,4570109951.0,15327812094.0,19897922045.0,8364993846.0,54.44794010059975,54.62109369681991,54.32673357403468,54.54317474365234,16150100,0.0,0.0,0.0
2019.11.27,2019.11.27,7681.51,6873.1,7170.11,66406.48,485895588.3,7531.5,direct,1090972646.0,3247247950.0,4338220595.0,1858043343.0,5068364725.0,6926408068.0,5916262802.0,18851178882.0,24767441609.0,11046758486.0,54.41330419902227,54.69900810443775,54.370016629222015,54.638404846191406,12528200,0.0,0.0,0.0
2019.11.29,2019.11.29,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38,direct,660331260.3,2297660191.0,2957991373.0,1306911961.0,3880669424.0,5187581385.0,4647055285.0,15208108084.0,19855163447.0,8314109179.0,54.74229418798195,54.95007914106364,54.53451253753005,54.586456298828125,5121500,0.0,0.0,0.0
2019.12.10,2019.12.10,7403.64,7176.42,7350.62,23348.59,170419385.8,7233.84,direct,801219250.3,1597560867.0,2398780117.0,1421425110.0,2670071976.0,4091497086.0,4596707242.0,11069775791.0,15666483033.0,6796759234.0,54.52585983276367,54.63841016730928,54.38733761433454,54.52585983276367,12598800,0.0,0.0,0.0
2019.12.11,2019.12.11,7284.74,7167.13,7233.84,19799.94,143267855.5,7212.01,direct,566150285.5,1182599148.0,1748749434.0,1101688906.0,1971448225.0,3073137203.0,4004572766.0,9327467496.0,13332040262.0,5488444040.0,54.59511953275329,54.76826981911045,54.39599406133855,54.673038482666016,11990100,0.0,0.0,0.0
