Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Healthcare.csv_Open,S&P 500 Healthcare.csv_High,S&P 500 Healthcare.csv_Low,S&P 500 Healthcare.csv_Close,S&P 500 Healthcare.csv_Volume,S&P 500 Healthcare.csv_Dividends,S&P 500 Healthcare.csv_Stock Splits,S&P 500 Healthcare.csv_Capital Gains
2021.12.31,2021.12.31,48573.22,45665.44,47129.66,34737.79,1636014399.0,46197.31,direct,2872539034.0,14006205314.0,16878744348.0,2063184338.0,9153688840.0,11216872716.0,5896541955.0,121064000000.0,126961000000.0,38459687900.0,136.3799574503202,136.90107447246484,135.91672595797442,135.96498107910156,7882800,0.0,0.0,0.0
2022.10.10,2022.10.10,19526.12,19052.64,19442.41,44380.54,856332007.9,19131.36,direct,823785074.1,22223639390.0,23047424656.0,533876862.5,10115539201.0,10649416063.0,12898817090.0,94282491102.0,107181000000.0,21424873926.0,119.96207175445304,120.1279926065686,118.46876174619052,118.927490234375,8377800,0.0,0.0,0.0
2022.10.11,2022.10.11,19263.78,18858.74,19131.36,61563.85,1173375201.0,19058.29,direct,813342828.4,23776988815.0,24590331834.0,515720376.7,11500062825.0,12015783202.0,8263255833.0,97192510044.0,105456000000.0,22920795137.0,118.68348184936652,120.83072039077192,118.38091943094231,119.56189727783205,10792900,0.0,0.0,0.0
2022.10.12,2022.10.12,19231.72,18977.33,19058.29,38948.93,744262154.1,19154.85,direct,675031088.6,20877997129.0,21553028217.0,428128711.5,9671104476.0,10099233187.0,4277942870.0,71924395899.0,76202338769.0,18549254860.0,119.94254876800278,120.65504338656152,118.94701619650132,118.9762954711914,9292800,0.0,0.0,0.0
2022.10.13,2022.10.13,19504.63,18229.27,19154.85,88597.27,1669767297.0,19378.91,direct,1397130849.0,30576906947.0,31974037796.0,1018678372.0,16689983529.0,17708661901.0,7254897846.0,94134180271.0,101389000000.0,34772219267.0,117.26826881301966,122.32402961638545,117.07306123685426,121.74817657470705,14063600,0.0,0.0,0.0
2022.10.14,2022.10.14,19946.24,19085.87,19378.91,73991.58,1445859713.0,19182.01,direct,964684191.3,28557280496.0,29521964688.0,653415029.5,15732959152.0,16386373989.0,10960172755.0,113480000000.0,124440000000.0,29375628586.0,122.46067360031448,123.36836836968004,120.55743878898264,120.92832946777344,11442300,0.0,0.0,0.0
2022.10.17,2022.10.17,19676.02,19159.47,19264.26,42730.12,831592233.8,19550.49,direct,860315011.3,19489465883.0,20349780894.0,559781946.5,10764003016.0,11323784963.0,12893418926.0,53748914445.0,66642333371.0,21774960393.0,121.69937459318818,123.1145940839892,121.55297077948975,122.87059020996094,8420400,0.0,0.0,0.0
2022.10.18,2022.10.18,19698.1,19095.12,19550.49,60022.88,1167039782.0,19330.29,direct,917505256.0,20666489917.0,21583995173.0,613150999.7,12601076418.0,13214227418.0,12960265874.0,55585125137.0,68545391205.0,24317064283.0,124.69574632072994,124.73478783553736,122.94867762673864,123.55380249023438,10016700,0.0,0.0,0.0
2022.10.19,2022.10.19,19359.2,19075.49,19330.29,49128.58,943284686.0,19123.89,direct,763192759.8,17284640126.0,18047832695.0,470125838.9,9412602145.0,9882727983.0,19370926865.0,56333693714.0,75704620579.0,19826345285.0,123.17315452295884,123.182916763064,120.76240246551036,121.82625579833984,7676200,0.0,0.0,0.0
2022.10.20,2022.10.20,19339.65,18927.42,19123.89,65084.73,1244652119.0,19043.54,direct,787003046.3,17905912437.0,18692915483.0,480563541.5,10630314269.0,11110877810.0,24805883444.0,47031968804.0,71837852248.0,21177495677.0,121.6115211402015,122.49969875615275,120.63550570978832,120.79167175292967,7196600,0.0,0.0,0.0
2022.10.21,2022.10.21,19248.63,18696.2,19043.54,62640.06,1191982244.0,19166.4,direct,781401286.5,19691738183.0,20473139277.0,487846787.5,11920224318.0,12408071297.0,22907335518.0,51796043524.0,74703379043.0,23330070978.0,120.70383765769986,123.83684658557456,120.05967128617044,123.5050048828125,8433100,0.0,0.0,0.0
2022.10.24,2022.10.24,19593.09,19164.18,19572.6,63448.35,1228052556.0,19331.06,direct,895874778.4,18212457968.0,19108332746.0,575125325.2,11168179302.0,11743304434.0,24506132258.0,61438901623.0,85945033881.0,23024174150.0,124.53956835670992,126.26711240495708,124.53956835670992,125.88646697998048,7411300,0.0,0.0,0.0
2022.10.25,2022.10.25,20414.92,19243.03,19331.06,103329.66,2052122456.0,20087.18,direct,1535779408.0,24173518040.0,25709297448.0,1082274359.0,15241518835.0,16323793194.0,26934000158.0,62508861760.0,89442861918.0,34892753798.0,125.50582053590176,126.98936815909327,125.43750720008303,126.8429718017578,7174200,0.0,0.0,0.0
2022.10.26,2022.10.26,21013.26,20059.27,20087.18,118988.74,2453067543.0,20776.76,direct,2070579905.0,27800576002.0,29871155908.0,1266926310.0,18812486465.0,20079412775.0,27709989329.0,56950701256.0,84660690792.0,40050451269.0,127.23337879654568,129.4391684238858,127.194344730114,128.24842834472656,8277100,0.0,0.0,0.0
2022.10.27,2022.10.27,20876.24,20207.09,20776.76,88046.28,1813055358.0,20295.28,direct,1361069669.0,18874062224.0,20235131893.0,931206911.6,15035344976.0,15966551888.0,23872843471.0,47357403937.0,71230247408.0,33528849796.0,128.54123510791436,128.56075958740675,127.37977430955225,127.57498931884766,6496800,0.0,0.0,0.0
2022.10.28,2022.10.28,20751.67,20031.32,20295.28,78334.3,1597589796.0,20599.89,direct,1074397563.0,16441046600.0,17515444368.0,739538317.0,13393398551.0,14132936868.0,27214151915.0,47072665676.0,74286817591.0,30483111585.0,127.77021901652444,129.77105418251912,127.37004900476198,129.67344665527344,6267100,0.0,0.0,0.0
2022.10.31,2022.10.31,20833.31,20242.91,20630.65,61486.04,1260610164.0,20492.56,direct,1286519433.0,22076857232.0,23363376665.0,869291731.2,13217918216.0,14087209947.0,26008731931.0,59379024635.0,85387756771.0,33737935788.0,128.99997972300287,130.07360283728417,128.70717206521562,129.56607055664062,7852800,0.0,0.0,0.0
2022.11.10,2022.11.10,18113.28,15674.81,15820.02,167486.58,2835119229.0,17559.67,direct,2321492854.0,36986054785.0,39307547639.0,1625228760.0,24665715675.0,26290944435.0,5364502715.0,43592225823.0,48956728537.0,60657351071.0,131.2448008697203,131.81089162698822,129.47821525957798,131.54736328125,12416800,0.0,0.0,0.0
2022.11.11,2022.11.11,17644.1,16383.43,17559.67,103948.83,1767514338.0,17007.72,direct,1651623601.0,27286096283.0,28937720054.0,1069827597.0,16263562518.0,17333390115.0,4635278566.0,29228303584.0,33863582150.0,38583814618.0,131.38146490873822,131.4009893913802,128.2484481750445,129.9369659423828,10487200,0.0,0.0,0.0
2022.11.14,2022.11.14,17157.81,15797.71,16307.47,84268.36,1384247874.0,16592.04,direct,1207877449.0,23641615681.0,24849492964.0,719947364.6,13091854587.0,13811801952.0,3672846495.0,25782633608.0,29455480103.0,31101697513.0,130.3273450308995,131.60592291878422,130.0052581373934,130.05406188964844,10552600,0.0,0.0,0.0
2022.11.15,2022.11.15,17091.76,16509.15,16592.04,76202.66,1282932320.0,16879.14,direct,1004849131.0,15584642126.0,16589491426.0,545610267.3,10235596917.0,10781207185.0,5232003057.0,16422049513.0,21654052402.0,24032407792.0,130.88369312168484,131.43025945480863,128.80477520415306,129.88815307617188,8184100,0.0,0.0,0.0
2022.11.16,2022.11.16,16988.63,16373.11,16879.14,64606.13,1075046775.0,16648.05,direct,804358027.4,14924740922.0,15729098950.0,486499305.9,9161330018.0,9647829324.0,2909661440.0,15855634451.0,18765295892.0,21324003786.0,130.21023530436554,131.08864332338132,129.60509554924246,129.82958984375,6122200,0.0,0.0,0.0
2022.11.17,2022.11.17,16731.41,16405.81,16648.05,39166.08,650179026.0,16680.21,direct,880828680.2,14445609304.0,15326437818.0,496628899.6,7541071399.0,8037700299.0,2070035078.0,15011688761.0,17081723672.0,18079715982.0,128.80476591103172,130.29806842515328,128.6974036109988,129.77102661132812,6498700,0.0,0.0,0.0
2022.11.18,2022.11.18,16975.14,16531.77,16680.21,45048.23,753255014.9,16677.95,direct,749662011.2,14332218514.0,15081880525.0,349883544.2,7343947489.0,7693831033.0,2601405460.0,15047850336.0,17649255796.0,16799547599.0,130.8739242886321,131.56690189660313,130.44447505471382,131.34242248535156,6720700,0.0,0.0,0.0
2022.11.21,2022.11.21,16272.47,15480.69,16253.6,80853.23,1289350721.0,15760.19,direct,1186684782.0,21814710956.0,23001395739.0,673230085.1,11215473970.0,11888704212.0,3622479514.0,22634565181.0,26257044695.0,26869552344.0,131.06912909340448,131.96707655603075,130.92273270972424,131.40098571777344,7995200,0.0,0.0,0.0
2022.11.22,2022.11.22,16277.08,15600.3,15760.19,74140.47,1184556738.0,16198.25,direct,1029644191.0,20330272607.0,21359916636.0,570800736.8,9318386553.0,9889187290.0,3106541367.0,21181126346.0,24287667713.0,23718590308.0,131.71328858374267,132.6405003290344,131.69376410377868,132.54290771484375,5931100,0.0,0.0,0.0
2022.11.23,2022.11.23,16676.49,16144.79,16198.25,66057.37,1087435133.0,16590.98,direct,1063526116.0,20246511769.0,21310037885.0,589234793.4,9562268894.0,10151503687.0,2816702438.0,21708991061.0,24525693499.0,23865490125.0,132.56242896488175,133.26514640550235,132.23057238483833,133.0699462890625,5340600,0.0,0.0,0.0
2022.11.25,2022.11.25,16605.86,16336.71,16588.46,34733.48,572460119.3,16508.33,direct,989305422.3,11079520117.0,12068825704.0,543408165.4,6361916493.0,6905324659.0,2836439305.0,11488168308.0,14324607777.0,16861211732.0,133.22613047995264,133.9678969805517,133.20660599780584,133.86053466796875,3256000,0.0,0.0,0.0
2022.11.28,2022.11.28,16477.82,16000.76,16420.87,53565.6,867757025.6,16207.01,direct,961462230.2,14565646683.0,15527108913.0,467830740.3,8817951491.0,9285782231.0,6224230556.0,15244926393.0,21469156949.0,21519054281.0,133.45060998508345,134.2411802451467,132.59172637668718,132.85523986816406,5026800,0.0,0.0,0.0
2022.11.29,2022.11.29,16528.39,16096.7,16207.01,50846.01,833578637.9,16431.79,direct,960414956.7,13754239514.0,14714654471.0,452909756.4,8586743904.0,9039653661.0,6593468858.0,14329556904.0,20923025762.0,20246520259.0,132.57218021585322,132.78690480604382,131.81088935710974,132.52337646484375,5439600,0.0,0.0,0.0
2022.11.30,2022.11.30,17216.6,16424.76,16431.79,86349.91,1460126672.0,17162.35,direct,1094608848.0,18300842290.0,19395451138.0,528395804.8,11921308639.0,12449704444.0,6940980709.0,20096675926.0,27037656464.0,25970181635.0,132.71858862988748,135.77352202820794,132.015856251406,135.68568420410156,9377400,0.0,0.0,0.0
2022.12.12,2022.12.12,17239.13,16881.75,17094.83,43450.3,739369625.4,17208.66,direct,564308271.7,11499430464.0,12063738736.0,318406157.1,8119277589.0,8437683574.0,24772732010.0,11729028750.0,36501760587.0,17378402608.0,134.75848574931717,136.10537719726562,134.75848574931717,136.10537719726562,5669700,0.0,0.0,0.0
2022.12.13,2022.12.13,17945.07,17096.23,17208.66,80026.6,1407400841.0,17775.32,direct,756413811.3,15454027452.0,16210441263.0,447961171.9,11403464142.0,11851425314.0,26408583175.0,16675907393.0,43084490568.0,25881546537.0,137.9597835102125,138.36970819334232,135.57830353818989,136.52503967285156,9886500,0.0,0.0,0.0
2022.12.14,2022.12.14,18344.32,17684.33,17775.32,84917.12,1523737945.0,17801.37,direct,619567604.2,14990125492.0,15609692918.0,334220009.7,10823757566.0,11157977576.0,27404591585.0,16603204645.0,44007796230.0,21309354612.0,136.4664630079568,137.89143697061974,135.58804032406906,136.73974609375,10882200,0.0,0.0,0.0
2022.12.15,2022.12.15,17853.72,17296.89,17801.37,68490.07,1200283423.0,17359.21,direct,531646984.5,12543031719.0,13074678877.0,270309980.1,8896255232.0,9166565212.0,28745959149.0,13777400356.0,42523359505.0,17157784663.0,135.5197470392268,135.86134350057682,133.75314661886668,134.2313995361328,8746700,0.0,0.0,0.0
2022.12.16,2022.12.16,17520.63,16611.58,17359.21,88776.6,1508594012.0,16658.44,direct,770854984.7,13233757925.0,14004612743.0,436227238.6,9727992891.0,10164220130.0,29002388351.0,14309264126.0,43311652477.0,21444778630.0,133.21635455677168,133.3041923732765,131.54736157911077,132.2793731689453,10843900,0.0,0.0,0.0
2022.12.19,2022.12.19,16813.47,16350.32,16742.74,63181.42,1050395880.0,16442.79,direct,484842136.0,10001912545.0,10486754681.0,249136056.8,6993730423.0,7242866480.0,23137395490.0,10901437241.0,34038832566.0,15012439097.0,132.23625436651753,132.4812633740483,131.18762359045056,131.7854461669922,6801600,0.556,0.0,0.0
2022.12.20,2022.12.20,17028.68,16404.94,16442.79,78296.38,1315229591.0,16901.12,direct,581352387.9,13457357422.0,14038709810.0,302766832.7,9731764782.0,10034531614.0,26745096219.0,14622553423.0,41367649642.0,18483471811.0,131.83443188724655,132.2656500707838,131.04060521035336,131.7560272216797,4815500,0.0,0.0,0.0
2022.12.21,2022.12.21,16922.92,16737.8,16901.12,42277.5,711271059.5,16821.13,direct,486463547.2,8883503349.0,9369967065.0,241793987.5,5905600336.0,6147394155.0,25255040542.0,9616939437.0,34871979979.0,12642178624.0,132.55967640562275,133.90233602034436,132.14806304152836,133.49072265625,5937500,0.0,0.0,0.0
2022.12.22,2022.12.22,16860.78,16571.31,16821.13,48646.01,814340454.9,16816.01,direct,676834817.4,12145537605.0,12822372422.0,288636385.7,6972503111.0,7261139665.0,18705214733.0,12778788015.0,31484002748.0,14917175074.0,132.74589187676438,133.3437145190006,131.5796464800933,133.3045196533203,5483300,0.0,0.0,0.0
2022.12.23,2022.12.23,16907.78,16763.01,16816.01,46894.6,789038908.8,16780.97,direct,689273140.7,12253202343.0,12942475484.0,239544319.3,6557744313.0,6797288633.0,18433004643.0,12838795771.0,31271800246.0,13936393878.0,133.17708991526203,133.51029856244352,132.40286806396827,133.38290405273438,3766900,0.0,0.0,0.0
2022.12.27,2022.12.27,16960.3,16606.04,16916.07,42994.72,720956171.2,16700.54,direct,633018604.2,11320773005.0,11953791609.0,265777737.7,6797275930.0,7063053668.0,18421392033.0,11755259932.0,30176651964.0,13962496988.0,133.637709030415,133.74551358815577,132.51067361653085,133.03988647460938,7050500,0.0,0.0,0.0
2022.12.28,2022.12.28,16767.99,16471.35,16700.54,54253.61,901583901.6,16540.47,direct,598232741.7,10104728603.0,10702961345.0,287124364.7,7286925561.0,7574049926.0,19491092189.0,10540703470.0,30031795493.0,15688644396.0,133.48089407258317,134.12772139184528,132.12845462359013,132.1774444580078,5054200,0.0,0.0,0.0
2022.12.29,2022.12.29,16650.11,16487.13,16540.47,41148.04,682471478.6,16631.24,direct,550055478.2,8327236921.0,8877292399.0,276191842.7,5965582879.0,6241774556.0,18935836748.0,8743304976.0,27679141558.0,13317331715.0,133.00069052367678,134.30412522817505,132.6968668058721,133.61810302734375,6297300,0.0,0.0,0.0
2022.12.30,2022.12.30,16637.25,16364.76,16631.24,53276.85,880260779.5,16599.47,direct,507835221.5,8976678484.0,9484513706.0,247647658.9,6451596987.0,6699244646.0,21505144568.0,9630542729.0,31135687463.0,13195285883.0,133.16729355978333,133.3044979986232,131.7854392409347,133.1378936767578,6369500,0.0,0.0,0.0
2023.10.10,2023.10.10,27735.72,27298.5,27598.77,18600.95,511109469.3,27395.4,direct,159762028.1,3688910328.0,3848672356.0,168757581.7,2124304243.0,2293061825.0,553600490.2,7472004397.0,8025604887.0,8892757511.0,129.37151688365594,130.61146779896794,128.92513758136755,130.02621459960938,8154900,0.0,0.0,0.0
2023.10.11,2023.10.11,27475.69,26531.55,27395.4,30496.51,821395574.2,26871.21,direct,166364229.2,5231194995.0,5397559224.0,175365009.7,3318361730.0,3493726740.0,580370305.3,9882728546.0,10463098583.0,9495709227.0,130.1849383851638,130.3932416730068,128.87554288852667,129.4508819580078,9591800,0.0,0.0,0.0
2023.10.12,2023.10.12,26937.98,26549.78,26871.21,16400.37,438531983.5,26756.23,direct,156654248.3,3309089053.0,3465743301.0,166124348.4,1954986755.0,2121111103.0,681325724.4,6965466747.0,7646792472.0,7894478906.0,129.55008287911045,129.79807307211323,128.240687394718,128.3398895263672,10927700,0.0,0.0,0.0
2023.10.13,2023.10.13,27110.91,26674.97,26756.23,18507.04,496779424.6,26862.9,direct,139758266.7,3500593952.0,3640352219.0,150730955.5,2090571614.0,2241302569.0,641654751.0,12107937482.0,12749592233.0,7752126037.0,128.81600750032163,129.88732679275674,128.41922930436107,129.1433563232422,11383800,0.0,0.0,0.0
2023.10.16,2023.10.16,30009.15,27131.48,27177.41,66720.48,1884462992.0,28518.37,direct,377804806.5,10233640261.0,10611445067.0,389456557.0,7874558202.0,8264014474.0,1382596529.0,17878266823.0,19260863352.0,19312009623.0,129.65918508628835,130.85944901382558,129.55006880777418,130.115478515625,10545000,0.0,0.0,0.0
2023.10.17,2023.10.17,28628.83,28094.14,28518.37,26038.83,739741149.3,28409.46,direct,209627155.3,4922945492.0,5132572647.0,220332692.1,3461038147.0,3681370839.0,1111456201.0,9888006872.0,10999462790.0,12542566360.0,129.49055621455096,130.6511636707175,129.3913692161908,129.93695068359375,9149900,0.0,0.0,0.0
2023.10.18,2023.10.18,28988.79,28156.7,28409.46,23999.55,682875511.7,28328.07,direct,169816581.5,4371585496.0,4541402078.0,181067357.8,3178679987.0,3359747345.0,1196500058.0,8365648469.0,9562148527.0,14737783798.0,130.11548685737907,130.48250748312992,128.57794470196842,128.8061065673828,10085700,0.0,0.0,0.0
2023.10.19,2023.10.19,28927.17,28135.5,28328.07,25550.36,730081363.3,28733.78,direct,265351860.9,5016073502.0,5281425363.0,249566671.5,3555863605.0,3805430276.0,1947636811.0,9526223582.0,11473860393.0,16090239545.0,128.63745403879386,128.77634306501523,126.74281307064612,127.53639221191406,15492500,0.0,0.0,0.0
2023.10.20,2023.10.20,30243.12,28596.96,28733.78,42016.08,1241026953.0,29684.37,direct,320528858.8,7763952614.0,8084481176.0,320042628.8,5969610814.0,6289653443.0,1462577704.0,14352636010.0,15815213714.0,18703606513.0,127.27847723992046,127.94308910430736,127.01064360808358,127.03048706054688,12296300,0.0,0.0,0.0
2023.10.23,2023.10.23,34739.17,29898.26,30001.44,73249.41,2308556876.0,33084.08,direct,671722618.3,14420895566.0,15092618184.0,675023747.8,10958034208.0,11633057955.0,2993166344.0,25731701018.0,28724867361.0,29522287648.0,126.9412067481296,127.36774256617956,126.1178775847929,126.2369155883789,12344200,0.0,0.0,0.0
2023.10.24,2023.10.24,35183.22,32857.8,33084.08,75112.67,2559949344.0,33923.52,direct,810503453.7,15211580809.0,16022083924.0,777642079.1,12288764250.0,13066405989.0,3014674328.0,29114913621.0,32129587949.0,32156426542.0,125.83020774457016,127.02056507302744,125.83020774457016,126.623779296875,9375900,0.0,0.0,0.0
2023.10.25,2023.10.25,35136.87,33698.9,33923.52,43002.87,1481128343.0,34503.4,direct,451724378.4,9041130852.0,9492855231.0,443484621.4,6595863508.0,7039348130.0,1808567133.0,16757403947.0,18565971080.0,20041129098.0,126.04845367356346,126.43531776514196,124.56051253116613,125.49295806884766,11427000,0.0,0.0,0.0
2023.10.26,2023.10.26,34836.51,33746.16,34503.4,36463.09,1248469957.0,34157.06,direct,506701881.9,7062467432.0,7569169314.0,515008878.9,4984334140.0,5499342678.0,3600178376.0,12743913352.0,16344091727.0,18663649510.0,124.46130918912498,125.39375466103183,124.15380379650014,124.25299835205078,14699100,0.0,0.0,0.0
2023.10.27,2023.10.27,34246.78,33406.13,34157.06,30792.41,1044635721.0,33907.7,direct,296938884.0,5641787595.0,5938726818.0,312386214.9,4126114422.0,4438500637.0,3287421026.0,10523439153.0,13810860179.0,14195640350.0,123.90581434536952,124.06452412156315,121.6044582620557,122.15003967285156,13566100,0.0,0.0,0.0
2023.10.30,2023.10.30,34862.12,34090.22,34535.38,23948.89,825552244.8,34494.56,direct,321380641.3,5510825725.0,5832206021.0,338736234.3,4021770768.0,4360506657.0,1632219454.0,10752021961.0,12384241071.0,15390707238.0,122.78489448211,123.21143788669043,121.9020500627788,122.8344955444336,15224500,0.0,0.0,0.0
2023.10.31,2023.10.31,34726.05,34058.4,34494.56,21982.74,756326173.7,34657.73,direct,368817165.3,5366231704.0,5735048869.0,379014509.2,3725194080.0,4104208590.0,1952338553.0,10307977264.0,12260315817.0,17549058382.0,123.27095421174452,123.69749762014747,122.55674885707734,123.53878784179688,13917400,0.0,0.0,0.0
2023.11.10,2023.11.10,37536.44,36342.27,36704.14,32545.3,1206040827.0,37321.51,direct,903123440.1,7210072726.0,8113195793.0,906478643.8,5281582598.0,6188061615.0,2140300520.0,13179428053.0,15319728573.0,29282062631.0,124.9870491220758,125.4334284131451,123.5983026182186,125.25487518310548,10401300,0.0,0.0,0.0
2023.11.13,2023.11.13,37429.52,36358.0,37079.76,24368.53,897671274.6,36482.51,direct,768894436.0,6014400070.0,6783294871.0,658718715.1,4228337137.0,4887056217.0,3341110950.0,10801508802.0,14142619753.0,22622801532.0,125.38383661680462,126.2270017158328,124.65970196070856,125.97901153564452,11373800,0.0,0.0,0.0
2023.11.14,2023.11.14,36752.31,34788.17,36482.51,33896.65,1219819361.0,35551.21,direct,650249762.0,8062659982.0,8712909389.0,651818992.4,5999331391.0,6651150028.0,1643663267.0,14094561259.0,15738224525.0,25457275108.0,126.70314774377478,127.67527259196702,126.3857206119679,126.83209991455078,11216900,0.0,0.0,0.0
2023.11.15,2023.11.15,37977.31,35374.22,35551.21,39005.98,1436101058.0,37884.19,direct,617779380.5,9400945837.0,10018725218.0,627125789.1,7415733209.0,8042858619.0,1300649482.0,16721734447.0,18022383929.0,26930814460.0,126.92136794684107,127.4371917465528,126.61386255305186,126.93128967285156,9262700,0.0,0.0,0.0
2023.11.16,2023.11.16,37951.14,35512.38,37884.19,38917.77,1428319261.0,36162.42,direct,670656669.4,8638699480.0,9309356150.0,680563725.9,6438406438.0,7118970164.0,1791770162.0,15300131134.0,17091901296.0,27849117569.0,127.30823616839594,127.74470131039064,126.82217753084892,127.47686767578124,7665900,0.0,0.0,0.0
2023.11.17,2023.11.17,36780.63,35873.7,36162.42,28253.69,1027029255.0,36626.32,direct,541413558.6,7000722207.0,7542135766.0,549344988.2,5296614911.0,5845960265.0,1622767565.0,13066719851.0,14689487417.0,23330649755.0,127.74470159905955,127.95302001225306,126.83209954379,127.21896362304688,6766100,0.0,0.0,0.0
2023.11.20,2023.11.20,37770.11,36767.05,37388.64,31117.45,1162294169.0,37476.66,direct,460057481.9,6901538682.0,7361596164.0,469287983.3,5312361152.0,5781649135.0,1116904531.0,12264183768.0,13381088299.0,21349104792.0,126.72297497016947,128.27043118599104,126.63370214297638,127.99268341064452,6910000,0.0,0.0,0.0
2023.11.21,2023.11.21,37665.29,35753.93,37476.66,42793.3,1579350548.0,35758.72,direct,581329153.5,9348146137.0,9929475291.0,591075550.2,7231632199.0,7822707749.0,1464850959.0,15701813793.0,17166664752.0,26723328925.0,128.42915544538286,129.02433793097833,128.27043809774148,128.76641845703125,8373000,0.0,0.0,0.0
2023.11.22,2023.11.22,37866.63,35656.41,35758.72,36262.61,1335151413.0,37424.2,direct,471938996.8,8414439539.0,8886378910.0,481811875.0,6461476748.0,6943288623.0,1379052205.0,15442632444.0,16821684649.0,23006662051.0,129.19296413573838,129.68894447467702,129.0243326368335,129.3814239501953,6737700,0.0,0.0,0.0
2023.11.24,2023.11.24,38432.07,37262.39,37299.18,34951.5,1322597275.0,37737.05,direct,391818884.3,8026449019.0,8418267903.0,400787094.3,6281590471.0,6682377566.0,1111062151.0,14504055539.0,15615118067.0,21438029036.0,129.63935576123487,130.10557853513268,129.62942646639436,130.07582092285156,3708800,0.0,0.0,0.0
2023.11.27,2023.11.27,37568.17,36727.3,37460.21,24674.21,914744666.5,37246.29,direct,350111028.9,6343081178.0,6693192207.0,358756265.3,4644235058.0,5002991323.0,852942275.8,11675280913.0,12528223188.0,21057163234.0,129.79805736501,130.23450733753836,129.02432926736117,129.26239013671875,10530200,0.0,0.0,0.0
2023.11.28,2023.11.28,38410.41,36879.99,37246.29,33506.06,1265755538.0,37836.63,direct,306138065.2,7306097744.0,7612236188.0,315793973.1,5407379221.0,5723172816.0,783666983.4,13130925099.0,13914591704.0,19284364342.0,129.03425873955095,129.32192070287252,128.50852074249696,128.59779357910156,6261300,0.0,0.0,0.0
2023.11.29,2023.11.29,38456.97,37589.12,37836.63,27433.75,1041457987.0,37861.9,direct,291639614.4,6501249433.0,6792889047.0,301622282.9,4763510138.0,5065132421.0,742879631.7,11691279553.0,12434159185.0,18065637857.0,128.45890551834466,129.3318357430311,128.3993903005012,128.637451171875,6979000,0.0,0.0,0.0
2023.11.30,2023.11.30,38149.78,37505.7,37861.9,16874.61,637264648.3,37729.58,direct,250362928.6,4789993540.0,5040356469.0,259307102.8,3303635227.0,3562942330.0,694377831.4,8635635312.0,9330013144.0,14981267352.0,128.73666527294895,130.3337226902213,128.29028596146335,130.25436401367188,7743100,0.0,0.0,0.0
2023.12.11,2023.12.11,43808.9,40180.77,43791.67,58689.61,2446801857.0,41235.58,direct,772871053.5,14601685470.0,15374556523.0,751946470.8,12027506555.0,12779453026.0,1502907824.0,26373012273.0,27875920509.0,40613775081.0,131.71254424753752,132.11925177866948,131.06777582881182,131.8712615966797,9016800,0.0,0.0,0.0
2023.12.12,2023.12.12,42080.61,40648.18,41235.58,31480.37,1305859571.0,41472.94,direct,611510205.7,8990225650.0,9601735855.0,616442997.2,6987289183.0,7603732180.0,1187833940.0,15743267373.0,16931101313.0,28900088944.0,132.05972601263417,132.6251357116444,131.43478596035914,132.43666076660156,6779000,0.0,0.0,0.0
2023.12.13,2023.12.13,43461.75,40579.83,41472.94,36203.68,1517574126.0,42887.55,direct,559040072.0,10049764967.0,10608805039.0,564651050.2,7754667321.0,8319318371.0,1224433548.0,17882995847.0,19107429395.0,29582987534.0,131.8712674210554,134.9165791196108,131.69270661135408,134.8769073486328,9074300,0.0,0.0,0.0
2023.12.14,2023.12.14,43416.91,41433.23,42887.55,34166.34,1460749071.0,43030.6,direct,596164005.3,9452985445.0,10049149450.0,596385612.8,7302709356.0,7899094969.0,1211214571.0,16545990335.0,17757204906.0,27581841340.0,135.33320500019818,135.4125636807212,133.71631918491866,134.2222137451172,10098700,0.0,0.0,0.0
2023.12.15,2023.12.15,43091.28,41662.1,43030.6,25157.34,1065004798.0,41939.16,direct,498927539.4,6967385363.0,7466312903.0,504290719.2,5265347463.0,5769638183.0,1058148912.0,12242309215.0,13300458127.0,23123250649.0,133.5972600830616,133.8551795527037,132.58547106500436,133.08145141601562,8296600,0.0,0.0,0.0
2023.12.18,2023.12.18,42744.41,40512.69,41349.42,32860.71,1362661202.0,42650.27,direct,626244150.5,9794987223.0,10421231374.0,634189042.8,7668668675.0,8302857718.0,1285878771.0,16678695592.0,17964574363.0,27548096856.0,133.5776516260584,133.7171472999275,132.9499134917036,133.2986602783203,5944300,0.598,0.0,0.0
2023.12.19,2023.12.19,43454.44,41796.54,42650.27,30940.15,1318306822.0,42268.08,direct,494886938.4,8772757757.0,9267644272.0,506563495.5,6567432095.0,7073996013.0,1355300624.0,15115913306.0,16471213930.0,24676023527.0,133.4680500801592,134.2651747521183,133.25881416615167,134.19541931152344,6358200,0.0,0.0,0.0
