time,high,low,open,volumefrom,volumeto,close,conversionType,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
2020.5.10,9556.85,8228.22,9541.13,133597.2,1159765921,8735.05,direct,1226223611,8209216761,9435440372,1966302994,12041729033,14008032027,9351185487,39873185667,49224371153,24205372548
2020.5.11,9164.84,8228.58,8735.05,144898.27,1259789388,8568.88,direct,1131270993,7811746702,8943017695,1815061704,10750427303,12565489007,8238726709,35829022983,44067749692,20414733985
2020.5.12,8975.74,8541.95,8568.88,66073.43,580579256.6,8821.18,direct,994721509.5,4572693649,5567415070,1384343327,5885685979,7270029306,7111400849,23265972338,30377373187,12532350811
2020.5.13,9407.67,8807.57,8821.18,68248.72,622255318.6,9317.44,direct,901043407.9,4882381793,5783425294,1250999280,7027509636,8278508916,47425447776,27121508194,74546955969,13278810459
2020.5.14,9937.97,9263.29,9317.44,97176.37,936692997.6,9793.19,direct,1163459568,7077731045,8241190515,1643570218,9907636842,11551207060,8180070237,34422605802,42602676039,17874300542
2020.5.15,9841.71,9149.13,9793.19,84280.62,798930933.9,9311.69,direct,1023231910,6162132282,7185364192,1417907890,8360877711,9778785601,7116566167,28523487517,35640053684,14777365696
2020.5.16,9584.9,9224.32,9311.69,37023.76,348262438.6,9387.08,direct,849941800.2,3544544136,4394485936,1190265410,5126815227,6317080638,6460933884,19002592527,25463526411,10413283377
2020.5.17,9885.55,9334.23,9387.08,52271.64,505834872.6,9670.56,direct,768569690.1,4145421512,4913991299,1103718323,5925246303,7028964626,6341366632,21412442064,27753808695,11046072410
2020.5.18,9943.74,9476.37,9670.56,62325.78,606235218.3,9722.73,direct,961691364,4511470393,5473161854,1345367402,6187108530,7532475932,7069552741,22081545088,29151097830,12762168473
2020.5.19,9890.69,9471.96,9722.73,60720.68,587660019.8,9780.2,direct,871825023.6,4139552390,5011377414,1186904631,6055447897,7242352528,6748674634,22134516365,28883191000,11843122818
2020.5.20,9832.94,9323.82,9780.2,61892.78,593918718.1,9509.45,direct,850340534.5,3407668710,4258009245,1155080559,6017567978,7172648537,6406226712,20613253912,27019480624,11685694004
2020.5.21,9566.81,8811.54,9509.45,87116.97,798218782,9059.11,direct,963735480.3,4123054163,5086789643,1353448246,7226020471,8579468717,6807399360,23473012723,30280412083,13848024420
2020.5.22,9265.04,8936.82,9059.11,44400.9,405255700.3,9170.74,direct,1001755329,2643313571,3645068900,1408274425,5014437836,6422712169,6955321603,17522927535,24478249137,11650838885
2020.5.23,9311.34,9101.08,9170.74,23636.66,217819517.4,9186.19,direct,805823610.2,1975760142,2781583752,1066856640,3860930487,4927787127,5983486220,14675411522,20658897742,8572417655
2020.5.24,9307.11,8707.14,9186.19,45736.61,412753415.5,8718.49,direct,979474922.9,2570888715,3550363638,1239650096,4806069879,6045719976,6169610329,17220654385,23390264714,10067074839
2020.5.25,8977.43,8639.46,8718.49,43894.32,386241518,8901.48,direct,1165307879,2439544772,3604852651,1504354037,4560080261,6064434209,7047761210,16810974618,23858735828,10082927153
2020.5.26,9011.53,8705.66,8901.48,39855.17,352930782.2,8844.5,direct,982404429.5,2283898165,3266302595,1281744056,4028140584,5309884639,6440533414,15173108743,21613642156,9121906770
2020.5.27,9222.3,8820.55,8844.5,42022.36,381475134.6,9204.62,direct,1035240022,2629121594,3664361523,1288848013,4374183802,5663031815,6598432730,16202680788,22801113517,9539738675
2020.5.28,9619.34,9112.3,9204.62,56625.62,530613444.1,9579.71,direct,996792774.8,3080148254,4076941029,1265688050,5112159840,6377847890,6774120833,18552284037,25326404870,10613689676
2020.5.29,9601.43,9344.8,9579.71,40183.32,379875666.2,9424.62,direct,957589457.6,2700779896,3658369448,1246171228,4216801650,5462972878,6627061886,16593864252,23220926138,10019882769
2020.5.30,9735.73,9340.45,9424.62,24640.28,235049817.5,9699.78,direct,1061366514,1741162889,2802529306,1437537368,2852942458,4290479826,6652324653,11678544917,18330869570,9330105671
2020.5.31,9703.51,9400.25,9699.78,22242.38,212143032,9450.47,direct,1208529884,1786450034,2994979918,1596966504,2910354361,4507320865,6931731492,11784205919,18715937410,10414614888
2020.6.1,10359.02,9421.6,9450.47,44485.42,435270237.7,10211.23,direct,1363738256,2800242656,4163980809,1749478804,3906288882,5655767787,7128081541,14586529151,21714610590,11891383640
2020.6.2,10232.25,9344.53,10211.23,82606.91,812990990.3,9523.75,direct,1288093378,3431019318,4719112696,1528885683,5193672873,6722558555,6602817875,18181898172,24784716047,12780979261
2020.6.3,9666.25,9408.56,9523.75,33114.73,316212538.8,9666.06,direct,962542775,1657875441,2620418119,1165228261,2614520566,3779748827,5064036171,10438987446,15503023617,8034029767
2020.6.4,9877.89,9470.9,9666.06,43080.32,418578381.3,9794.55,direct,917703104.7,1948999091,2866702195,998419109.8,2628627244,3627046354,4801233854,10310699376,15111933132,7812956116
2020.6.5,9846.54,9611.19,9794.55,41806.08,406449067.4,9622.02,direct,722149728.2,2185518489,2907668217,881845720.6,2793416159,3675261976,2.4171E+11,9842554389,2.51553E+11,7249230349
2020.6.6,9728.4,9536.15,9622.02,22979.04,221180782.8,9671.46,direct,592633895.7,1447257488,2039891287,731605715.7,1863391687,2594997403,3938415423,7246370806,11184786229,5377396559
2020.6.7,9806.21,9410.33,9671.46,39020.91,374577294.4,9750.7,direct,726861836.2,2336279908,3063141745,896010836.9,2945260267,3841271104,4425506526,10338522802,14764029426,7175126603
2020.6.8,9801.19,9658.72,9750.7,32766.08,318606275.8,9782.58,direct,671607182.1,1816537258,2488144441,822736597.5,2312836694,3135573291,4080010956,8248064056,12328075109,5934190310
2020.6.9,9884.83,9604.13,9782.58,38753.41,376816490.4,9779.7,direct,757878731.7,2108711334,2866590066,903102289,2545181106,3448283395,4352826233,9201357490,13554183723,6265559519
2020.6.10,9990.4,9708.63,9779.7,40206.35,395005942.6,9891.84,direct,830409087,2484513175,3314922360,990726929.2,3015968501,4006695331,4639256540,10101565011,14740821551,7388173256
2020.6.11,9970.77,9093.42,9891.84,86717.5,827582593.7,9268.13,direct,969458168.5,3849393325,4818851493,1160263571,4767038012,5927301583,5099336433,15170772982,20270109415,10732990200
2020.6.12,9548.13,9238.24,9268.13,40820.42,384322097.9,9464.23,direct,774451221.3,2145017853,2919469074,1003474798,2709597029,3713071828,4605872961,9854378969,14460251930,7374586789
2020.6.13,9492,9363.89,9464.23,16597.62,156509665.6,9474.65,direct,682479694.2,1429488103,2111967892,909529543.6,1771790058,2681319697,4208311802,7238291134,11446602935,5162305973
2020.6.14,9479.56,9251.02,9474.65,19334.41,181308843.5,9333.7,direct,629270773.7,1400598128,2029868902,838440577.4,1764021138,2602461809,4009806989,7047666582,11057473570,5072693463
2020.6.15,9498.69,8909.5,9333.7,66872.84,616170633,9429.65,direct,871224128.5,3255443520,4126667649,1157679356,3901608778,5059288134,5040638927,13644447724,18685086650,9404904995
2020.6.16,9585.17,9383.33,9429.65,39887.07,378768702.6,9526.7,direct,709211942.4,2713967725,3423179763,951096379.7,2889638549,3840734928,4438882602,10826888487,15265771089,7036629636
2020.6.17,9550.06,9243.06,9526.7,34516.51,325191529.5,9459.13,direct,742714239.5,2278212731,3020926971,1094034463,2940018208,4034052670,4765215137,10024469661,14789684797,7704992231
2020.6.18,9480.04,9276.18,9459.13,25143.4,236301644.5,9380.67,direct,814515696.3,1837318664,2651834360,1216816329,2517039104,3733855433,4780769631,8361741249,13142510880,7060615116
2020.6.19,9419.99,9239.58,9380.67,31669.73,295439171.8,9301.83,direct,771609215.9,2153349646,2924958862,1075774592,2953571384,4029345976,4395527397,9580392461,13975919765,7589790423
2020.6.20,9394.04,9179.1,9301.83,19608.75,182464228.2,9359.18,direct,698292163.5,1793213834,2491505904,959032273.3,2330000899,3289033172,4127570963,7917775496,12045346459,6355723113
2020.6.21,9418.22,9282.53,9359.18,13199.69,123480945.3,9292.81,direct,653756896.5,1550762016,2204518912,887319781.1,2057207987,2944527675,3861475258,7092551005,10954026263,5908585399
2020.6.22,9774.79,9283.26,9292.81,41271.48,393567343.7,9691.61,direct,928346529,2664426822,3592773254,1231119888,3549772356,4780892244,4855354337,10888259739,15743614076,9226109954
2020.6.23,9720.11,9580.47,9691.61,30724.93,296221140.1,9624.3,direct,889077050.2,2201565458,3090642508,1129484461,2894869617,4024354078,4432444032,8607178375,13039622407,7968998549
2020.6.24,9664.38,9206.05,9624.3,49186.2,461570781.8,9292.94,direct,861977243.7,2817714754,3679691997,1076616093,3325051475,4401667476,4337065373,10112045194,14449110567,8887570155
2020.6.25,9335.65,9000.53,9292.94,47297.43,435446758.3,9241.32,direct,724911874.5,2916061006,3640972881,939232594.1,3315070985,4254303579,3929023346,10264689268,14193712614,7833322835
2020.6.26,9289.32,9041.42,9241.32,40519.91,371373315.3,9158.07,direct,762862010.9,2260008916,3022870927,1041643552,2900317451,3941961004,4097119407,9018075804,13115195302,7905728929
2020.6.27,9190.27,8867.34,9158.07,28152.32,254990739.3,9007.14,direct,801757146.5,1689383502,2491140648,1013090862,2279520056,3292610917,4142228223,7442881615,11585109928,7099388927
2020.6.28,9189.74,8946.05,9007.14,19775.94,179558602.8,9120.39,direct,678237619.9,1111521812,1789759340,923923506.6,1735897236,2659820742,3900253430,6026002739,9926256260,6035545038
2020.6.29,9234.33,9026.42,9120.39,31119.19,283764928.3,9187.07,direct,777790483.7,1528198813,2305989297,1063990866,2333196346,3397187211,4338006294,7230759880,11568766174,7337766921
2020.6.30,9200.99,9068.77,9187.07,23376.63,213905502.7,9136.47,direct,631712529.6,1472705589,2104418119,880153340.5,2167198185,3047351525,3715729623,6812125079,10527854702,6271672363
2020.7.1,9299.67,9097.33,9136.47,29846.4,274835041.4,9238.89,direct,746976913.8,1527435842,2274412756,964412804.1,2119860446,3084273158,3224632500,6677007796,9901640388,6425392355
2020.7.2,9267.84,8954.67,9238.89,37657.49,343433369.4,9092.8,direct,784003857.1,2323059460,3107063317,1088580559,2882308123,3970888591,3168835890,8380232271,11549068252,8098370565
2020.7.3,9127.05,9047.38,9092.8,21807.46,198428092.2,9066.46,direct,847109549.1,1458341814,2305451272,1140848619,1905433073,3046281601,3208121629,5830122368,9038243998,6319832790
2020.7.4,9195.91,9052.4,9066.46,16185.04,147598290.9,9142.2,direct,840495653.6,977411800.6,1817907454,1109280448,1359922271,2469202810,3157447191,4513911242,7671358433,5655073741
2020.7.5,9152.87,8935.9,9142.2,17548.22,159006413.1,9081.44,direct,933832124.4,1257747837,2191579961,1179541654,1712720988,2892262642,3320156301,5401738137,8721894348,6264154272
2020.7.6,9372.09,9067.64,9081.44,36844.23,340664721.2,9347.05,direct,1207968717,2298341451,3506310262,1659451329,3045917482,4705368810,4540432822,8650689447,13191122270,10251785180
2020.7.7,9378.69,9208.31,9347.05,25836.94,239497399.4,9257.32,direct,1102535333,1600228019,2702763352,1451586009,2050456574,3502042582,4033816555,6180486769,10214303231,8083311584
2020.7.8,9471.65,9236.9,9257.32,37422.23,350318105.8,9439.2,direct,1727116099,2123183137,3850299236,2134391432,2656770730,4791162162,5758168935,7990774771,13748943706,11442117440
2020.7.9,9441.67,9171.37,9439.2,30177.18,280648694.1,9238.95,direct,1403602718,1864312661,3267915379,1598283193,2270599090,3868882284,4420621938,6988933535,11409555473,9305367888
2020.7.10,9317.31,9128.71,9238.95,24422.31,224680670.1,9288.57,direct,1271219479,1645670158,2916889544,1365865641,2013508770,3379374411,3828930238,5969033114,9797963260,7782780040
2020.7.11,9302.22,9188.13,9288.57,11785.42,108899834.6,9237.13,direct,1076919576,1067553127,2144472795,1142441680,1300933280,2443375053,3331014566,4249418064,7580432630,5943679239
2020.7.12,9339.99,9169.13,9237.13,16385.5,151649367.8,9300.95,direct,1073520672,1262582198,2336102870,1151260802,1504314354,2655575156,3353861184,4837932485,8191793669,6457376695
2020.7.13,9336.42,9201.18,9300.95,25872.33,240081841.2,9237.89,direct,1584614533,1797207481,3381821921,1732372736,2179308875,3911681610,4651635029,6495140875,11146775904,9188021283
2020.7.14,9279.57,9109.7,9237.89,25865.27,238308476.7,9256.07,direct,1205704471,1757030711,2962735182,1300746909,2139856027,3440602936,3627932464,6395911048,10023843420,7560269673
2020.7.15,9272.57,9160.89,9256.07,23480.12,216386874.3,9193.22,direct,1164269739,1758605528,2922875267,1233640306,1835903133,3069543440,3496701259,5781376667,9278077925,6914696419
2020.7.16,9216.53,9029.17,9193.22,27882.77,254255550.3,9133.23,direct,1401811615,2814693435,4216504958,1347908935,2265261973,3613170999,3898667458,7351643521,11250310887,8092415420
2020.7.17,9183.08,9080.61,9133.23,20542.6,187710134.4,9156.79,direct,947012894.4,2100940765,3047953660,980971033.3,1590740817,2571711850,2981472068,5603199679,8584671746,5904180802
2020.7.18,9205.94,9125.92,9156.79,11952.82,109563331.6,9177.22,direct,896669732.6,1540371048,2437040781,955893545.3,1250089798,2205983343,2886456402,4604476771,7490933173,5159738410
2020.7.19,9238.3,9113.41,9177.22,12797.83,117297958.2,9216.02,direct,980525269,1503202443,2483727712,1010710407,1198180658,2208891158,3074649145,4602407121,7677056266,5182594010
2020.7.20,9224.76,9136.9,9216.02,18729.9,171877002.6,9164.42,direct,1331142819,1819821769,3150964588,1370318698,1639497509,3009816207,3819564563,5561244622,9380809094,6558944235
2020.7.21,9435.55,9162.25,9164.42,34505.35,337645738.9,9392.83,direct,1351511014,3045714078,4397225186,1411905690,2630389811,4042295407,3984818520,8532765659,12517584178,8349056087
2020.7.22,9551.87,9289.85,9392.83,29959.04,281661129.1,9537.24,direct,1319469143,2701892462,4021361605,1318800868,2202917513,3521718381,3929812494,7453657203,11383469696,7295384893
2020.7.23,9675.5,9458.25,9537.24,43462.72,415079930.4,9615.21,direct,1615039036,3150725282,4765764318,1561470009,2644292844,4205762853,4456624547,8570991656,13027616203,9563026428
2020.7.24,9647.83,9477.19,9615.21,33810.92,323092524.1,9550.23,direct,1379534448,2850844123,4230378572,1342118461,2452022126,3794140587,3983737292,7496291735,11480029027,8526632147
2020.7.25,9744.72,9536.76,9550.23,24211,233301043.7,9708.41,direct,1511013632,3003961854,4514975485,1556598694,2446254377,4002853169,4576572920,7501476472,12078049295,10085224944
2020.7.26,10140.55,9659.08,9708.41,42161.94,417337407.3,9942.01,direct,1878858249,4340912221,6219770570,1804738278,3386974969,5191713248,5371251333,10730553663,16101804997,12045352969
2020.7.27,11397.48,9935.51,9942.01,128836.3,1363674374,11042.94,direct,3113684037,10724399991,13838083918,2955052094,8528857568,11483909662,8311986484,25036836267,33348822862,21815992424
2020.7.28,11253.39,10590.98,11042.94,85478.78,938667838,10933.26,direct,2369895078,8023273030,10393168108,2230231974,6535794042,8766026016,6492228062,19204465037,25696693099,16876229069
2020.7.29,11348.53,10854.04,10933.26,61949.48,689206497.2,11112.04,direct,1974029460,6161046909,8135076369,1840480851,5048675590,6889156441,5487430489,15039105942,20526536431,13765133447
2020.7.30,11182.76,10875.14,11112.04,45655.22,503563543.6,11113.66,direct,1724931720,4906116205,6631048036,1672829326,4149134593,5821963808,4989840296,12255091896,17244932191,12230528040
2020.7.31,11454.11,10981.87,11113.66,54108.77,608151203.9,11352.72,direct,1835638326,5593186908,7428825234,1694425361,4698413540,6392838901,5223558806,13664584154,18888142961,13138377976
2020.8.1,11874.77,11240.98,11352.72,63746.48,741252933.7,11812.42,direct,2402632880,6160577471,8563210233,2302099854,5476067577,7778167431,6924210616,15584429758,22508640374,16967928974
2020.8.2,12106.89,10694.22,11812.42,63507.01,721639453.4,11063.5,direct,2868476571,7495217668,10363694239,2531902332,5475644779,8007547111,7870378187,17044473903,24914852090,19991579764
2020.8.3,11476.29,10945.66,11063.5,42060.85,473995003.4,11234.73,direct,2200907874,4163230865,6364138739,2042853086,3607021964,5649875051,6207966892,10746461107,16954427999,14012403185
2020.8.4,11415.16,11021.07,11234.73,35052.44,393301819.2,11194.18,direct,1963950597,4529095152,6493045749,1867201314,3722715344,5589916658,5945211535,11261485343,17206696878,13383235929
2020.8.5,11791.62,11095.47,11194.18,48146.58,555395574.2,11752.05,direct,1972700171,6122761640,8095461928,1898711967,4835301059,6734013143,5742899775,14151407876,19894307651,13949193172
2020.8.6,11909.81,11577.8,11752.05,49916.86,587033759.7,11771.27,direct,1931449286,5620375905,7551825191,1795555625,4500942253,6296497878,5557053299,13310968831,18868022131,13321738837
2020.8.7,11912.62,11350.42,11771.27,55865.16,651142052.5,11603.82,direct,1899177609,5839673704,7738851313,1680210741,4396361215,6076571955,5430614797,13528845350,18959460147,13641562305
2020.8.8,11811.4,11534.87,11603.82,23238.62,271582305.1,11770.77,direct,1667037773,3526394508,5193432399,1628761583,2810435187,4439196770,4944378914,9013883342,13958262138,10526556059
2020.8.9,11802.93,11533.93,11770.77,19874.64,231830330.4,11686.34,direct,1906420691,3232490376,5138911067,1865308848,2588814365,4454123213,5458499745,8365094326,13823594071,11075000676
2020.8.10,12074.31,11640.41,11686.34,56105.27,667803525.7,11897.41,direct,2662968845,6003490907,8666459753,2408304903,4554182448,6962487232,6985839707,14223597671,21209437377,14897314924
2020.8.11,11940.4,11138.6,11897.41,62677.5,724227264.9,11389.01,direct,2378151364,6443892291,8822043656,2108149485,4911663631,7019813116,6344704036,15082924806,21427628957,15331430385
2020.8.12,11621.05,11182.8,11389.01,37568.86,430758054.5,11570.19,direct,2381977461,4968624411,7350601756,2222205749,4081383713,6303589346,6372576720,12122849382,18495426101,15030471913
