공시일,종목코드,종목명,시장구분,직접/신탁,취득/처분,취득(처분)예정기간_시작일,취득(처분)예정기간_종료일,신고내역_수량,신고내역_금액,체결내역(누계)_수량,체결내역(누계)_체결수량비율,체결내역(누계)_금액
2020/03/13,003160,디아이,KOSPI,직접,취득,2020/03/16,2020/06/16,3600000,8730000000,2774829.0,77.08,9169676185.0
2020/03/13,068240,다원시스,KOSDAQ,신탁,취득,2020/03/16,2020/09/15,0,2000000000,126850.0,0.0,1526442500.0
2020/03/13,105840,우진,KOSPI,신탁,취득,2020/03/13,2020/09/13,0,1000000000,314955.0,0.0,994998220.0
2020/03/13,078890,가온그룹,KOSDAQ,신탁,취득,2020/03/16,2021/03/15,0,2000000000,365074.0,0.0,1874376720.0
2020/03/13,251630,브이원텍,KOSDAQ,신탁,취득,2020/03/16,2020/09/15,0,3000000000,455931.0,0.0,2917282790.0
2020/03/13,008370,원풍,KOSDAQ,직접,취득,2020/03/16,2020/06/12,300000,988500000,300000.0,100.0,1038303990.0
2020/03/13,114810,한솔아이원스,KOSDAQ,신탁,취득,2020/03/13,2020/09/13,0,4000000000,672053.0,0.0,3081983275.0
2020/03/13,272290,이녹스첨단소재,KOSDAQ,신탁,취득,2020/03/13,2020/09/14,0,5000000000,150463.0,0.0,4948005950.0
2020/03/13,039030,이오테크닉스,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,10000000000,95765.0,0.0,5492276500.0
2020/03/13,041830,인바디,KOSDAQ,신탁,취득,2020/03/13,2020/09/14,0,5000000000,274995.0,0.0,4986966750.0
2020/03/13,119610,인터로조,KOSDAQ,신탁,취득,2020/03/13,2020/09/13,0,2500000000,120007.0,0.0,2475103650.0
2020/03/13,072020,중앙백신,KOSDAQ,직접,취득,2020/03/16,2020/06/13,100000,1500000000,100000.0,100.0,1385275900.0
2020/03/13,177830,파버나인,KOSDAQ,신탁,취득,2020/03/13,2020/09/14,0,1000000000,284882.0,0.0,815097370.0
2020/03/13,177830,파버나인,KOSDAQ,신탁,취득,2020/03/13,2021/09/14,0,1000000000,4000.0,0.0,21120000.0
2020/03/13,177830,파버나인,KOSDAQ,신탁,취득,2020/03/13,2022/03/14,0,1000000000,28000.0,0.0,138121015.0
2020/03/13,149980,하이로닉,KOSDAQ,신탁,취득,2020/03/16,2020/09/15,0,1000000000,237354.0,0.0,998798335.0
2020/03/13,025550,한국선재,KOSDAQ,신탁,취득,2020/03/13,2023/03/10,0,2000000000,22478.0,0.0,101174420.0
2020/03/13,025550,한국선재,KOSDAQ,신탁,취득,2020/03/13,2021/03/12,0,2000000000,910743.0,0.0,1704583095.0
2020/03/13,114810,한솔아이원스,KOSDAQ,신탁,취득,2020/03/13,2020/12/14,0,4000000000,87362.0,0.0,717905580.0
2020/03/13,214180,헥토이노베이션,KOSDAQ,신탁,취득,2020/03/13,2020/09/12,0,5000000000,500796.0,0.0,4943945530.0
2020/03/13,000220,유유제약,KOSPI,직접,취득,2020/03/16,2020/06/15,104712,1000000000,104712.0,100.0,819486550.0
2020/03/16,023450,동남합성,KOSPI,직접,취득,2020/03/17,2020/06/16,11788,307077400,11788.0,100.0,307354600.0
2020/03/16,038390,레드캡투어,KOSDAQ,신탁,취득,2020/03/16,2021/03/16,0,3000000000,201158.0,0.0,2451693110.0
2020/03/16,100120,뷰웍스,KOSDAQ,신탁,취득,2020/03/16,2021/03/15,0,10000000000,432102.0,0.0,9961960500.0
2020/03/16,250000,보라티알,KOSDAQ,신탁,취득,2020/03/16,2022/03/15,0,1000000000,0.0,0.0,0.0
2020/03/16,067990,도이치모터스,KOSDAQ,신탁,취득,2020/03/16,2020/09/16,0,3000000000,100000.0,0.0,517850000.0
2020/03/16,250000,보라티알,KOSDAQ,신탁,취득,2020/03/16,2021/03/15,0,1000000000,0.0,0.0,0.0
2020/03/16,067990,도이치모터스,KOSDAQ,직접,취득,2020/03/18,2020/06/16,1000000,5520000000,1000000.0,100.0,5888672965.0
2020/03/16,191420,테고사이언스,KOSDAQ,신탁,취득,2020/03/16,2020/09/15,0,2000000000,35383.0,0.0,440987370.0
2020/03/16,017650,대림제지,KOSDAQ,직접,취득,2020/03/17,2020/06/16,700000,861000000,700000.0,100.0,1015066680.0
2020/03/16,204020,그리티,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,2500000000,1135773.0,0.0,2488147130.0
2020/03/16,100840,SNT에너지,KOSPI,신탁,취득,2020/03/16,2020/09/15,0,5000000000,351628.0,0.0,4939111000.0
2020/03/16,039570,HDC랩스,KOSPI,직접,취득,2020/03/17,2020/06/16,1600000,9952000000,1375412.0,85.96,10098416145.0
2020/03/16,126600,BGF에코머티리얼즈,KOSDAQ,신탁,취득,2020/03/16,2021/03/15,0,2000000000,842483.0,0.0,1976246590.0
2020/03/16,006730,서부T&D,KOSDAQ,직접,취득,2020/03/17,2020/06/16,500000,2700000000,500000.0,100.0,2370784240.0
2020/03/16,005880,대한해운,KOSPI,직접,취득,2020/03/17,2020/06/16,401606,4999994700,401478.0,99.97,4996282700.0
2020/03/16,045660,에이텍,KOSDAQ,신탁,취득,2020/03/16,2020/09/15,0,2000000000,27870.0,0.0,176644100.0
2020/03/16,051360,토비스,KOSDAQ,직접,취득,2020/03/17,2020/06/16,338983,2000000000,338983.0,100.0,2114204000.0
2020/03/16,170920,엘티씨,KOSDAQ,신탁,취득,2020/03/16,2022/09/16,0,3000000000,8689.0,0.0,73969470.0
2020/03/16,191420,테고사이언스,KOSDAQ,신탁,취득,2020/03/16,2022/03/15,0,2000000000,31885.0,0.0,644109950.0
2020/03/16,224110,에이텍모빌리티,KOSDAQ,신탁,취득,2020/03/16,2020/09/16,0,1000000000,18634.0,0.0,105411600.0
2020/03/16,290270,휴네시온,KOSDAQ,신탁,취득,2020/03/16,2020/09/15,0,1000000000,144468.0,0.0,437833355.0
2020/03/16,010660,화천기계,KOSPI,직접,취득,2020/03/17,2020/06/16,1100000,1908500000,1100000.0,100.0,1769868320.0
2020/03/16,034830,한국토지신탁,KOSPI,신탁,취득,2020/03/16,2022/03/15,0,20000000000,10654804.0,0.0,18503458790.0
2020/03/16,191420,테고사이언스,KOSDAQ,신탁,취득,2020/03/16,2021/03/15,0,2000000000,15000.0,0.0,374848350.0
2020/03/16,191420,테고사이언스,KOSDAQ,신탁,취득,2020/03/16,2021/09/15,0,2000000000,20000.0,0.0,535795450.0
2020/03/16,034830,한국토지신탁,KOSPI,신탁,취득,2020/03/16,2024/03/15,0,20000000000,1036007.0,0.0,1408267840.0
2020/03/16,089890,코세스,KOSDAQ,신탁,취득,2020/03/17,2021/03/16,0,3000000000,661946.0,0.0,2971403150.0
2020/03/16,263700,케어랩스,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,3000000000,124151.0,0.0,1595391900.0
2020/03/16,017250,인터엠,KOSDAQ,직접,취득,2020/03/17,2020/05/16,500000,882500000,300000.0,60.0,542696960.0
2020/03/16,014830,유니드,KOSPI,신탁,취득,2020/03/16,2020/09/15,0,5000000000,158000.0,0.0,4956434050.0
2020/03/16,170920,엘티씨,KOSDAQ,신탁,취득,2020/03/16,2023/09/16,0,3000000000,170424.0,0.0,1646588650.0
2020/03/16,170920,엘티씨,KOSDAQ,신탁,취득,2020/03/16,2020/09/16,0,3000000000,147298.0,0.0,1153990190.0
2020/03/16,045520,크린앤사이언스,KOSDAQ,신탁,취득,2020/03/16,2021/03/16,0,2000000000,61381.0,0.0,1069989950.0
2020/03/17,059210,메타바이오메드,KOSDAQ,신탁,취득,2020/03/17,2022/03/16,0,500000000,175000.0,0.0,303705515.0
2020/03/17,001720,신영증권,KOSPI,직접,취득,2020/03/18,2020/06/17,100000,4650000000,100000.0,100.0,4458566900.0
2020/03/17,140070,서플러스글로벌,KOSDAQ,신탁,취득,2020/03/17,2020/09/17,0,2000000000,1296000.0,0.0,1875560793.0
2020/03/17,037460,삼지전자,KOSDAQ,직접,취득,2020/03/18,2020/06/17,200000,1352000000,200000.0,100.0,1987595800.0
2020/03/17,064480,브리지텍,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,1000000000,446592.0,0.0,998349620.0
2020/03/17,059210,메타바이오메드,KOSDAQ,신탁,취득,2020/03/17,2024/03/16,0,500000000,30000.0,0.0,63258720.0
2020/03/17,083450,GST,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,2000000000,160000.0,0.0,1644638970.0
2020/03/17,084010,대한제강,KOSPI,신탁,취득,2020/03/17,2020/09/16,0,5000000000,907535.0,0.0,4984875510.0
2020/03/17,306620,네온테크,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,1000000000,602617.0,0.0,995854870.0
2020/03/17,311390,네오크레마,KOSDAQ,신탁,처분,2020/03/17,2020/09/16,0,1000000000,216570.0,0.0,1460764650.0
2020/03/17,007980,TP,KOSPI,신탁,취득,2020/03/17,2020/09/16,0,1000000000,738202.0,0.0,951699015.0
2020/03/17,024940,PN풍년,KOSDAQ,직접,취득,2020/03/18,2020/06/17,500000,677500000,500000.0,100.0,808186270.0
2020/03/17,318000,KBG,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,2000000000,79364.0,0.0,318887140.0
2020/03/17,001725,신영증권우,KOSPI,직접,취득,2020/03/18,2020/06/17,50000,2312500000,50000.0,100.0,2253683900.0
2020/03/17,241770,메카로,KOSDAQ,직접,취득,2020/03/18,2020/06/17,200000,1772000000,200000.0,100.0,1876210690.0
2020/03/17,009270,신원,KOSPI,직접,취득,2020/03/18,2020/06/17,3000000,3435000000,1800000.0,60.0,1997142830.0
2020/03/17,094840,슈프리마에이치큐,KOSDAQ,신탁,취득,2020/03/17,2021/03/16,0,1000000000,110999.0,0.0,405465110.0
2020/03/17,158430,아톤,KOSDAQ,직접,취득,2020/03/18,2020/06/17,130000,1995500000,130000.0,100.0,2395156300.0
2020/03/17,090150,아이윈,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,1000000000,24717.0,0.0,50886945.0
2020/03/17,005870,휴니드,KOSPI,신탁,취득,2020/03/17,2020/09/16,0,2000000000,439780.0,0.0,1999963065.0
2020/03/17,003010,혜인,KOSPI,신탁,취득,2020/03/17,2020/09/16,0,3000000000,510492.0,0.0,1552583320.0
2020/03/17,011700,한신기계,KOSPI,직접,취득,2020/03/18,2020/06/17,1000000,1070000000,1000000.0,100.0,1176253828.0
2020/03/17,221840,하이즈항공,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,1600000000,430739.0,0.0,1515530855.0
2020/03/17,170790,파이오링크,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,2000000000,139507.0,0.0,931534670.0
2020/03/17,095610,테스,KOSDAQ,신탁,취득,2020/03/17,2020/09/17,0,6000000000,296802.0,0.0,5995067050.0
2020/03/17,052330,코텍,KOSDAQ,직접,취득,2020/03/18,2020/06/17,600961,5000000000,588669.0,97.95,5002952960.0
2020/03/17,053160,프리엠스,KOSDAQ,직접,취득,2020/03/18,2020/06/17,840000,3003000000,398062.0,47.39,1737028960.0
2020/03/17,123570,이엠넷,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,1500000000,422559.0,0.0,1496887880.0
2020/03/17,119850,지엔씨에너지,KOSDAQ,직접,취득,2020/03/18,2020/06/17,200000,555000000,200000.0,100.0,504438260.0
2020/03/17,038680,에스넷,KOSDAQ,직접,취득,2020/03/18,2020/06/17,372300,1500369000,206006.0,55.33,1139098825.0
2020/03/17,031330,에스에이엠티,KOSDAQ,직접,취득,2020/03/18,2020/06/17,1000000,1670000000,1000000.0,100.0,2129292385.0
2020/03/17,122640,예스티,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,4000000000,604378.0,0.0,3990026770.0
2020/03/17,148250,알엔투테크놀로지,KOSDAQ,신탁,취득,2020/03/17,2020/09/16,0,2000000000,74091.0,0.0,655246080.0
2020/03/17,054210,이랜텍,KOSDAQ,직접,취득,2020/03/18,2020/06/17,900000,2898000000,900000.0,100.0,3073123520.0
2020/03/17,047560,이스트소프트,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,2000000000,328557.0,0.0,1994316420.0
2020/03/17,047400,유니온머티리얼,KOSPI,신탁,처분,2020/03/17,2021/03/16,0,2000000000,807283.0,0.0,2600258543.0
2020/03/18,099320,쎄트렉아이,KOSDAQ,신탁,취득,2020/03/18,2021/03/17,0,500000000,26300.0,0.0,477436700.0
2020/03/18,053260,금강철강,KOSDAQ,신탁,취득,2020/03/18,2023/03/18,0,1000000000,133131.0,0.0,944236450.0
2020/03/18,053260,금강철강,KOSDAQ,신탁,취득,2020/03/18,2021/03/18,0,1000000000,365844.0,0.0,989894470.0
2020/03/18,285490,노바텍,KOSDAQ,직접,취득,2020/03/19,2020/06/18,200000,1810000000,200000.0,100.0,2070567650.0
2020/03/18,089970,브이엠,KOSDAQ,신탁,취득,2020/03/18,2020/09/18,0,3000000000,525141.0,0.0,2996864030.0
2020/03/18,054090,삼진엘앤디,KOSDAQ,직접,취득,2020/03/19,2020/06/18,600000,945000000,600000.0,100.0,819674265.0
2020/03/18,269620,시스웍,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,1000000000,479258.0,0.0,843034580.0
2020/03/18,037760,쎄니트,KOSDAQ,직접,취득,2020/03/19,2020/06/18,1400000,1890000000,1400000.0,100.0,2086923765.0
2020/03/18,097780,에코볼트,KOSDAQ,신탁,취득,2020/03/18,2020/09/18,0,5000000000,2000000.0,0.0,1575553023.0
2020/03/18,005850,에스엘,KOSPI,직접,취득,2020/03/19,2020/04/18,800000,8840000000,102654.0,12.83,1157135850.0
2020/03/18,035200,프럼파스트,KOSDAQ,신탁,취득,2020/03/18,2021/03/17,0,1000000000,280244.0,0.0,999957870.0
2020/03/18,155650,와이엠씨,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,4000000000,566060.0,0.0,3996179440.0
2020/03/18,001200,유진투자증권,KOSPI,직접,취득,2020/03/19,2020/06/18,3000000,4500000000,3000000.0,100.0,5383811355.0
2020/03/18,013890,지누스,KOSPI,직접,취득,2020/03/19,2020/06/18,169500,10000500000,169500.0,100.0,9685923400.0
2020/03/18,004650,창해에탄올,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,1500000000,147945.0,0.0,1473398150.0
2020/03/18,282880,코윈테크,KOSDAQ,신탁,취득,2020/03/18,2021/03/17,0,5000000000,30094.0,0.0,593157500.0
2020/03/18,282880,코윈테크,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,5000000000,82695.0,0.0,1650190950.0
2020/03/18,140860,파크시스템스,KOSDAQ,신탁,취득,2020/03/19,2020/09/19,0,2000000000,30051.0,0.0,763348950.0
2020/03/18,290720,푸드나무,KOSDAQ,신탁,취득,2020/03/18,2020/09/17,0,1000000000,19797.0,0.0,286859500.0
2020/03/18,041460,한국전자인증,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,2000000000,622071.0,0.0,1994211870.0
2020/03/18,097780,에코볼트,KOSDAQ,신탁,취득,2020/03/18,2021/03/17,0,5000000000,1750000.0,0.0,3139724895.0
2020/03/19,039840,디오,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,3000000000,138000.0,0.0,2970666900.0
2020/03/19,012700,리드코프,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,3000000000,548189.0,0.0,2994289770.0
2020/03/19,268280,미원에스씨,KOSPI,직접,취득,2020/03/20,2020/06/19,60000,4122000000,60000.0,100.0,4360771600.0
2020/03/19,003100,선광,KOSDAQ,신탁,취득,2020/03/20,2020/09/21,0,5000000000,244910.0,0.0,3757370750.0
2020/03/19,238200,비피도,KOSDAQ,직접,취득,2020/03/20,2020/06/19,66007,1000006050,66007.0,100.0,1146088550.0
2020/03/19,065450,빅텍,KOSDAQ,직접,취득,2020/03/20,2020/06/19,600000,1215000000,600000.0,100.0,1173182820.0
2020/03/19,088130,동아엘텍,KOSDAQ,신탁,취득,2020/03/19,2020/09/19,0,3000000000,506868.0,0.0,2995441445.0
2020/03/19,014470,부방,KOSDAQ,직접,취득,2020/03/20,2020/06/19,2758620,4000000000,669741.0,24.28,1235654060.0
2020/03/19,002210,동성제약,KOSPI,직접,취득,2020/03/20,2020/06/19,233918,2000000000,192798.0,82.42,1998319330.0
2020/03/19,010060,OCI홀딩스,KOSPI,신탁,취득,2020/03/20,2021/09/19,0,20000000000,2000.0,0.0,204850000.0
2020/03/19,144960,뉴파워프라즈마,KOSDAQ,직접,취득,2020/03/20,2020/06/19,1763668,5000000000,1241007.0,70.37,4744288270.0
2020/03/19,009160,SIMPAC,KOSPI,직접,취득,2020/03/20,2020/06/19,2325581,5000000000,1218703.0,52.4,2896790260.0
2020/03/19,010060,OCI홀딩스,KOSPI,신탁,취득,2020/03/20,2021/12/19,0,20000000000,99633.0,0.0,12780988500.0
2020/03/19,010060,OCI홀딩스,KOSPI,신탁,취득,2020/03/20,2020/09/19,0,20000000000,197267.0,0.0,7007798400.0
2020/03/19,034310,NICE,KOSPI,신탁,취득,2020/03/19,2020/09/18,0,6000000000,26812.0,0.0,379563950.0
2020/03/19,034310,NICE,KOSPI,신탁,취득,2020/03/19,2021/03/17,0,6000000000,110504.0,0.0,1908676550.0
2020/03/19,034310,NICE,KOSPI,신탁,취득,2020/03/19,2021/09/16,0,6000000000,202116.0,0.0,3622996000.0
2020/03/19,005830,DB손해보험,KOSPI,직접,취득,2020/03/20,2020/06/19,3540000,92571000000,2546871.0,71.95,97323348600.0
2020/03/19,290670,대보마그네틱,KOSDAQ,신탁,취득,2020/03/20,2020/09/18,0,3000000000,105590.0,0.0,2853238400.0
2020/03/19,171090,선익시스템,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,2000000000,354733.0,0.0,1989438000.0
2020/03/19,005750,대림B&Co,KOSPI,직접,취득,2020/03/20,2020/06/19,166722,408468900,166722.0,100.0,469109440.0
2020/03/19,123860,아나패스,KOSDAQ,신탁,취득,2020/03/20,2020/09/19,0,3000000000,210000.0,0.0,2916463350.0
2020/03/19,075580,세진중공업,KOSPI,직접,취득,2020/03/20,2020/06/19,1151181,2452015530,1151181.0,100.0,2731594860.0
2020/03/19,003300,한일홀딩스,KOSPI,신탁,취득,2020/03/19,2020/09/19,0,10000000000,231200.0,0.0,9999272400.0
2020/03/19,053690,한미글로벌,KOSPI,신탁,취득,2020/03/19,2020/09/18,0,2000000000,263034.0,0.0,1997576760.0
2020/03/19,126700,하이비젼시스템,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,2000000000,65000.0,0.0,488450050.0
2020/03/19,257370,피엔티엠에스,KOSDAQ,직접,취득,2020/03/20,2020/04/03,232560,2000016000,224342.0,96.47,1986495980.0
2020/03/19,075130,플랜티넷,KOSDAQ,직접,취득,2020/03/20,2020/06/19,306278,1000000000,233702.0,76.3,1000187910.0
2020/03/19,053610,프로텍,KOSDAQ,직접,취득,2020/03/20,2020/06/19,374370,4000000000,374370.0,100.0,4750388250.0
2020/03/19,114630,폴라리스우노,KOSDAQ,신탁,취득,2020/03/19,2020/09/18,0,2000000000,80323.0,0.0,211682680.0
2020/03/19,130740,티피씨글로벌,KOSDAQ,신탁,처분,2020/03/19,2021/03/18,0,500000000,20000.0,0.0,91116220.0
2020/03/19,130740,티피씨글로벌,KOSDAQ,신탁,처분,2020/03/19,2021/09/18,0,500000000,26044.0,0.0,118552865.0
2020/03/19,094280,효성 ITX,KOSPI,신탁,취득,2020/03/19,2021/03/18,0,2000000000,96190.0,0.0,1640235500.0
2020/03/19,130740,티피씨글로벌,KOSDAQ,신탁,취득,2020/03/19,2020/09/19,0,500000000,46044.0,0.0,79332720.0
2020/03/19,065510,휴비츠,KOSDAQ,신탁,취득,2020/03/19,2021/03/18,0,5000000000,789203.0,0.0,4973802390.0
2020/03/19,038880,아이에이,KOSDAQ,직접,취득,2020/03/20,2020/06/19,1449275,499999875,880997.0,60.79,266232902.0
2020/03/19,071670,에이테크솔루션,KOSDAQ,직접,취득,2020/03/20,2020/06/19,100000,423000000,72240.0,72.24,341693125.0
2020/03/19,006740,영풍제지,KOSPI,신탁,취득,2020/03/19,2020/09/19,0,3000000000,401246.0,0.0,1192816915.0
2020/03/19,122900,아이마켓코리아,KOSPI,신탁,취득,2020/03/19,2021/03/18,0,10000000000,1097677.0,0.0,9980692550.0
2020/03/19,044060,조광ILI,KOSDAQ,직접,취득,2020/03/20,2020/06/19,525000,2016000000,246850.0,47.02,1247990295.0
2020/03/19,015890,태경산업,KOSPI,신탁,취득,2020/03/19,2021/03/20,0,2000000000,132583.0,0.0,657969650.0
2020/03/19,015890,태경산업,KOSPI,신탁,취득,2020/03/19,2020/09/19,0,2000000000,235496.0,0.0,1075637380.0
2020/03/19,006890,태경케미컬,KOSPI,신탁,취득,2020/03/19,2020/09/19,0,1000000000,101540.0,0.0,445706990.0
2020/03/19,080220,제주반도체,KOSDAQ,직접,취득,2020/03/20,2020/06/19,400000,1060000000,400000.0,100.0,966177040.0
2020/03/20,192650,드림텍,KOSPI,신탁,취득,2020/03/20,2020/09/21,0,5000000000,274959.0,0.0,1200656660.0
2020/03/20,006730,서부T&D,KOSDAQ,직접,취득,2020/03/21,2020/06/20,1000000,3770000000,305300.0,30.53,1500764550.0
2020/03/20,046390,삼화네트웍스,KOSDAQ,신탁,취득,2020/03/20,2020/09/19,0,2500000000,1399431.0,0.0,1779924811.0
2020/03/20,010960,삼호개발,KOSPI,신탁,취득,2020/03/20,2020/09/30,0,3000000000,750000.0,0.0,2889672260.0
2020/03/20,000520,삼일제약,KOSPI,신탁,취득,2020/03/20,2021/03/19,0,2000000000,138580.0,0.0,1993423300.0
2020/03/20,008470,부스타,KOSDAQ,신탁,취득,2020/03/20,2020/09/19,0,2000000000,322989.0,0.0,1366006695.0
2020/03/20,207760,미스터블루,KOSDAQ,신탁,취득,2020/03/20,2020/09/19,0,2000000000,268976.0,0.0,1996970240.0
2020/03/20,006800,미래에셋증권,KOSPI,직접,취득,2020/03/23,2020/06/22,13000000,46800000000,13000000.0,100.0,68080451245.0
2020/03/20,192650,드림텍,KOSPI,신탁,취득,2020/03/20,2020/12/21,0,5000000000,30000.0,0.0,355073000.0
2020/03/20,021320,KCC건설,KOSDAQ,신탁,취득,2020/03/20,2020/09/19,0,10000000000,1033117.0,0.0,6698122650.0
2020/03/20,041930,동아화성,KOSDAQ,신탁,취득,2020/03/20,2020/09/21,0,2000000000,468415.0,0.0,1977057145.0
2020/03/20,000640,동아쏘시오홀딩스,KOSPI,직접,취득,2020/03/23,2020/06/22,140000,9688000000,98190.0,70.14,8384554700.0
2020/03/20,042420,네오위즈홀딩스,KOSDAQ,신탁,취득,2020/03/20,2020/09/19,0,5000000000,390019.0,0.0,4967413660.0
2020/03/20,078150,HB테크놀러지,KOSDAQ,신탁,취득,2020/03/20,2020/09/20,0,2000000000,768617.0,0.0,1616862585.0
2020/03/20,050120,ES큐브,KOSDAQ,신탁,취득,2020/03/20,2020/09/21,0,1000000000,1674925.0,0.0,994186025.0
2020/03/20,001530,DI동일,KOSPI,신탁,취득,2020/03/20,2024/03/19,0,1000000000,16975.0,0.0,505038100.0
2020/03/20,001530,DI동일,KOSPI,신탁,취득,2020/03/20,2021/03/19,0,1000000000,9909.0,0.0,494892250.0
2020/03/20,023460,CNH,KOSDAQ,직접,취득,2020/03/21,2020/06/20,413215,500000000,230542.0,55.79,346655270.0
2020/03/20,192650,드림텍,KOSPI,신탁,취득,2020/03/20,2021/03/19,0,5000000000,324568.0,0.0,3444037830.0
2020/03/20,009270,신원,KOSPI,직접,취득,2020/03/23,2020/06/22,1200000,1198800000,734151.0,61.18,889880590.0
2020/03/20,238090,앤디포스,KOSDAQ,직접,취득,2020/03/23,2020/06/20,865800,2000000000,490836.0,56.69,1940994320.0
2020/03/20,059120,아진엑스텍,KOSDAQ,신탁,취득,2020/03/20,2020/09/21,0,1000000000,157770.0,0.0,916167950.0
2020/03/20,234340,헥토파이낸셜,KOSDAQ,직접,취득,2020/03/23,2020/06/20,400000,5060000000,290708.0,72.68,4942713800.0
2020/03/20,002700,신일전자,KOSPI,직접,취득,2020/03/23,2020/06/22,1700000,1844500000,1167413.0,68.67,1836693100.0
2020/03/20,042520,한스바이오메드,KOSDAQ,직접,취득,2020/03/23,2020/06/19,200000,2550000000,51574.0,25.79,750601950.0
2020/03/20,042700,한미반도체,KOSPI,신탁,취득,2020/03/20,2020/09/21,0,10000000000,1061850.0,0.0,9970680290.0
2020/03/20,025540,한국단자,KOSPI,직접,취득,2020/03/23,2020/06/22,100000,2135000000,100000.0,100.0,3120528350.0
2020/03/20,054450,텔레칩스,KOSDAQ,신탁,취득,2020/03/20,2020/09/20,0,3000000000,64097.0,0.0,441222150.0
