stock_code,thstrm_amount_당기순이익,thstrm_amount_매출액,thstrm_amount_영업이익,thstrm_amount_유동자산,frmtrm_amount_당기순이익,frmtrm_amount_매출액,frmtrm_amount_영업이익,frmtrm_amount_유동자산,사업연도,직전분기코드,종목명
023000,"3,315,243,551","65,699,649,422","3,034,770,060","140,403,534,464","3,513,614,547","70,096,780,056","3,942,872,713","137,104,076,015",2019,11014,삼원강재
187870,"794,983,945","3,825,687,382","225,423,376","50,890,629,510","2,434,348,816","15,194,838,076","3,468,931,278","52,397,963,205",2019,11014,디바이스이엔지
002230,"524,336,331","11,245,117,511","67,079,062","102,966,177,491","-2,812,422,105","14,985,000,805","-5,481,231,686","107,713,795,003",2019,11014,피에스텍
029460,"6,354,003,080","27,786,779,197","6,322,363,411","126,400,806,375","3,295,265,436","37,279,048,412","4,841,311,486","131,543,474,874",2019,11014,케이씨
000050,"6,313,644,215","56,958,206,849","7,440,852,612","85,474,451,265","5,963,666,291","66,783,712,661","9,549,746,298","88,159,568,374",2019,11014,경방
089600,"3,238,236,168",,"4,033,915,822","188,885,189,663","3,423,164,634",,"4,154,824,843","161,108,149,519",2019,11014,나스미디어
023150,"970,026,661","11,161,523,602","1,462,036,252","17,631,265,675","907,360,804","10,802,056,138","1,457,990,114","18,385,098,590",2019,11014,MH에탄올
099750,"505,886,460","19,397,748,115","720,918,195","35,442,912,597","695,038,928","14,246,579,079","415,381,489","42,402,179,439",2019,11014,이지케어텍
017370,"487,923,829","35,281,500,015","62,436,629","86,600,224,576","1,302,898,511","46,486,198,685","1,199,828,192","71,175,027,954",2019,11014,우신시스템
023460,"1,590,299,180","3,616,123,586","1,941,660,892","23,303,821,441","8,081,260,729","11,688,039,777","10,314,278,827","30,595,644,200",2019,11014,CNH
105840,"403,822,704","10,813,260,489","881,507,429","50,440,528,660","-934,883,546","12,823,563,693","1,007,912,711","36,319,786,609",2019,11014,우진
005880,"25,445,229,306","157,612,716,597","23,561,866,017","280,657,987,625","-1,435,503,656","202,286,998,087","16,379,883,491","341,188,174,612",2019,11014,대한해운
007700,"26,125,556,407","209,523,018,134","34,707,843,419","350,988,431,866","12,366,389,218","130,764,581,181","16,295,783,565","281,229,013,756",2019,11014,F&F홀딩스
002700,"4,162,756,405","43,187,150,164","1,228,682,115","98,618,422,032","4,127,301,999","58,825,627,325","5,019,081,355","62,992,657,695",2019,11014,신일전자
114810,"-2,332,941,719","27,260,630,610","-2,539,044,698","71,614,302,608","2,943,104,096","44,166,166,156","4,337,084,295","66,689,294,030",2019,11014,한솔아이원스
039010,"1,002,838,336","19,247,233,944","950,929,100","75,592,091,708","4,112,084,600","29,972,054,102","4,770,294,784","82,776,810,873",2019,11014,현대에이치티
002900,"60,216,881","87,427,001,693","-580,107,465","234,606,681,679","444,104,597","88,009,216,186","275,605,610","195,509,457,472",2019,11014,TYM
234340,"2,950,344,695","16,701,882,559","3,028,058,022","158,043,295,345","3,226,547,167","14,331,566,768","3,677,405,384","103,230,709,338",2019,11014,헥토파이낸셜
043650,"599,585,842","11,907,026,428","-1,803,057,858","60,256,779,188","3,964,884,811","15,082,339,978","-29,479,461","62,941,465,002",2019,11014,국순당
065130,"12,765,386,054","38,250,382,129","1,630,984,600","120,008,231,994","1,894,490,665","35,140,363,784","211,165,511","121,464,069,319",2019,11014,탑엔지니어링
012320,"-263,272,479",,"-634,027,925","47,604,054,278","97,041,800",,"-368,893,534","44,742,050,683",2019,11014,경동인베스트
068400,"8,020,815,446","166,580,483,637","16,978,767,696","98,894,335,171","4,938,907,986","170,866,084,544","12,059,178,158","96,556,628,895",2019,11014,SK렌터카
083930,"932,103,381","23,741,033,952","-956,958,015","141,788,188,665","8,395,320,720","58,253,555,944","7,390,524,955","168,077,765,028",2019,11014,아바코
060250,"11,139,205,205","111,655,832,606","8,887,762,573","217,199,181,099","5,719,374,954","108,707,893,202","6,735,190,770","198,996,827,173",2019,11014,NHN KCP
005380,"490,799,000,000","11,334,037,000,000","12,174,000,000","21,628,713,000,000","-235,859,000,000","10,085,005,000,000","-461,819,000,000","22,325,069,000,000",2019,11014,현대차
066310,"450,343,178","5,718,273,320","-84,244,745","19,136,101,113","345,898,926","5,085,794,106","251,247,256","21,092,264,868",2019,11014,큐에스아이
007700,"26,125,556,407","209,523,018,134","34,707,843,419","350,988,431,866","12,366,389,218","130,764,581,181","16,295,783,565","281,229,013,756",2019,11014,F&F홀딩스
001790,"2,257,098,000","293,252,457,000","8,319,630,000","474,654,251,000","3,090,661,000","262,143,433,000","6,226,992,000","455,673,160,000",2019,11014,대한제당
039440,"7,622,743,890","86,183,531,006","8,944,111,105","213,553,939,159","5,817,160,873","63,016,222,993","5,816,977,759","193,817,762,439",2019,11014,에스티아이
092870,"-652,036,443","6,958,632,411","-900,633,680","50,428,726,387","-1,871,198,321","6,470,234,443","-2,315,028,422","54,087,536,439",2019,11014,엑시콘
140670,"-659,004,664","16,826,800,334","-575,936,878","44,476,730,140","45,749,078","22,302,366,195","149,039,046","48,425,262,576",2019,11014,알에스오토메이션
067080,"1,632,569,673","20,836,732,156","1,839,638,320","34,509,922,246","796,049,663","19,143,448,603","1,095,895,002","33,395,487,749",2019,11014,대화제약
214180,"4,110,303,956","14,513,991,618","5,139,557,556","24,448,949,704","3,523,785,234","12,403,854,669","4,571,356,960","27,214,787,860",2019,11014,헥토이노베이션
144960,"1,387,870,730","14,771,907,640","782,345,914","63,226,735,963","2,408,559,511","15,177,224,958","2,330,552,791","68,961,393,055",2019,11014,뉴파워프라즈마
001520,"2,019,566,637","88,224,577,072","-710,930,462","238,234,672,390","3,173,972,852","88,178,374,063","2,322,174,168","259,067,515,226",2019,11014,동양
200710,"1,432,203,729","59,957,673,449","2,419,445,306","87,682,057,208","2,957,442,440","21,886,448,274","2,891,091,868","61,671,933,087",2019,11014,에이디테크놀로지
122450,"1,370,186,276","7,922,142,116","1,346,540,506","12,181,291,318","1,010,664,831","7,177,024,835","496,238,412","13,358,334,721",2019,11014,KX
095570,"-7,353,682,456","102,223,298,086","11,363,255,111","247,248,390,816","3,490,261,843","82,720,210,428","10,216,012,909","258,239,155,470",2019,11014,AJ네트웍스
075580,"678,334,133","68,032,638,926","2,104,993,949","140,029,604,971","2,502,695,714","59,835,075,398","3,258,956,186","81,506,353,637",2019,11014,세진중공업
002320,"-450,542,940","464,532,440,195","14,606,232,195","328,687,976,886","-6,564,572,029","431,907,744,759","7,004,887,680","361,921,875,714",2019,11014,한진
114810,"-2,332,941,719","27,260,630,610","-2,539,044,698","71,614,302,608","2,943,104,096","44,166,166,156","4,337,084,295","66,689,294,030",2019,11014,한솔아이원스
018250,,"171,569,173,142","15,337,313,939","279,195,195,810",,"179,288,742,699","21,614,146,872","264,790,918,250",2019,11014,애경산업
270870,"3,631,858,577","30,272,814,974","4,120,917,398","44,277,697,253","2,730,531,779","21,356,643,401","3,233,305,472","48,749,620,069",2019,11014,뉴트리
002820,"-10,680,253,213","51,660,503,692","-9,393,236,294","112,795,916,559","-4,565,552,329","73,540,222,854","-3,954,988,466","160,032,780,371",2019,11014,SUN&L
044820,"3,901,913,727","71,929,892,954","11,423,868,809","51,590,183,826","5,642,977,623","67,200,477,895","9,695,872,136","82,282,401,972",2020,11011,코스맥스비티아이
192820,"-34,558,144,292","765,400,192,007","65,853,784,194","295,605,302,697","92,643,001,248","739,010,730,696","40,180,613,170","334,407,169,318",2020,11011,코스맥스
003000,"-5,505,150,530","166,144,370,475","8,493,206,522","198,222,757,412","-3,472,792,062","165,993,096,838","12,259,060,923","177,066,456,478",2020,11011,부광약품
069410,"7,489,891,552","55,531,968,805","4,237,499,380","44,207,021,981","2,073,889,696","59,187,822,602","2,755,294,181","40,357,872,771",2020,11011,엔텔스
007340,"19,689,883,902","167,727,789,958","19,586,418,735","71,462,086,012","12,779,939,212","159,118,853,372","16,922,414,987","79,122,289,402",2020,11011,DN오토모티브
086900,"-28,240,849,966","123,329,298,002","-36,062,589,487","107,255,759,121","20,580,561,717","181,011,434,520","17,982,360,102","93,379,321,277",2020,11011,메디톡스
021050,"-8,692,600,056","194,683,744,208","7,779,495,533","71,870,445,826","1,545,015,733","208,159,467,511","7,001,873,001","65,089,210,661",2020,11011,서원
043650,"15,417,534,801","50,345,657,989","5,089,338,548","58,069,595,333","4,317,791,815","47,555,720,942","-5,681,202,868","60,743,554,388",2020,11011,국순당
143240,"19,437,370,485",,"23,865,218,523","76,642,850,864","23,876,775,039",,"26,559,396,809","66,022,540,595",2020,11011,사람인
290510,"6,175,015,250",,"6,974,817,899","38,936,093,731","4,073,312,417",,"7,767,960,908","65,491,263,189",2020,11011,코리아센터
033290,"63,119,944,960","222,061,995,956","54,181,444,811","185,757,274,138","50,910,727,163","179,647,116,018","51,329,635,915","116,022,479,130",2020,11011,코웰패션
052670,"993,835,793","18,999,122,711","-487,622,711","34,228,729,728","2,042,941,508","22,986,005,233","520,098,298","28,098,884,128",2020,11011,제일바이오
065570,"-2,428,859,376","35,290,263,727","-2,627,484,824","66,032,404,771","-9,417,379,512","37,032,272,419","-2,462,280,226","53,433,738,922",2020,11011,삼영이엔씨
035420,"1,196,924,543,585","4,126,629,312,584","1,440,813,731,880","958,002,631,668","1,092,524,543,138","3,900,013,295,633","1,393,811,994,426","880,761,992,755",2020,11011,NAVER
039010,"9,133,611,108","103,683,133,331","8,626,233,605","56,379,528,091","10,660,182,897","104,552,529,917","10,499,476,325","72,206,645,066",2020,11011,현대에이치티
020710,"3,864,906,817","96,247,497,413","4,425,692,901","57,281,211,714","8,590,074,520","114,634,123,044","7,189,828,890","73,583,424,090",2020,11011,시공테크
190510,"-1,498,046,737","388,515,151,956","2,015,876,001","125,844,739,005","3,214,583,197","275,379,664,273","2,906,027,715","122,158,555,714",2020,11011,나무가
096770,"1,592,008,115,000","3,808,247,747,000","1,329,452,478,000","1,697,813,665,000","792,139,635,000","2,511,165,247,000","1,114,923,826,000","1,360,416,534,000",2020,11011,SK이노베이션
109610,"-27,454,751,084","224,937,477,746","-788,149,093","130,125,132,644","-18,581,824,856","294,915,036,718","-11,539,631,708","131,720,944,899",2020,11011,에스와이
004690,"33,597,782,799","2,394,992,383,954","55,054,297,793","1,015,479,534,783","33,834,462,815","2,538,241,961,626","55,940,933,975","1,030,151,695,165",2020,11011,삼천리
049070,"29,051,247,911","252,820,205,162","38,672,038,166","266,132,403,371","12,140,287,257","240,709,539,986","17,668,049,653","173,643,920,425",2020,11011,인탑스
088130,"6,118,387,615","89,154,530,962","6,302,972,136","98,102,625,126","10,536,779,870","112,102,348,194","10,170,501,724","93,356,048,258",2020,11011,동아엘텍
069330,"-7,272,826,678","28,673,460,442","1,463,099,849","6,368,034,190","-13,385,962,911","20,455,963,847","-2,098,687,256","4,025,753,012",2020,11011,유아이디
109740,"-6,250,182,744","32,090,737,215","-4,594,489,122","58,003,373,091","10,095,750,300","76,019,403,098","11,899,508,436","52,376,711,418",2020,11011,디에스케이
267250,"86,432,633,000","375,932,399,000","300,813,982,000","299,508,477,000","590,858,298,000","492,651,093,000","247,640,973,000","1,177,678,489,000",2020,11011,HD현대
100030,"2,320,064,599","4,664,689,858","-396,756,182","12,801,819,746","-6,077,541,225","5,451,464,863","-72,790,076","10,134,605,302",2020,11011,인지소프트
141000,"11,293,361,659","91,302,069,831","17,080,954,920","119,484,362,588","4,735,368,165","48,924,012,893","4,031,823,306","87,945,762,080",2020,11011,비아트론
093520,"7,689,118,739","80,180,783,879","9,328,941,977","74,156,738,741","5,157,809,213","55,004,159,569","6,045,155,659","81,810,473,909",2020,11011,매커스
057050,"64,280,075,054","1,084,990,445,012","155,728,359,661","669,510,018,302","58,833,556,999","1,030,416,792,521","150,430,251,932","479,414,084,924",2020,11011,현대홈쇼핑
000880,"128,678,000,000","4,000,775,000,000","166,960,000,000","1,630,128,000,000","100,270,000,000","4,433,163,000,000","188,949,000,000","2,190,051,000,000",2020,11011,한화
259630,"5,812,956,135","158,540,804,701","10,003,424,558","101,149,191,196","1,996,507,193","104,343,607,121","2,725,279,989","104,605,989,559",2020,11011,엠플러스
042420,"-3,502,567,862","989,633,679","-738,213,930","96,167,449,747","5,768,055,854","1,860,715,123","180,113,096","106,410,445,210",2020,11011,네오위즈홀딩스
187870,"30,394,735,252","126,172,726,712","43,714,286,741","129,997,417,248","4,649,752,803","43,228,286,507","4,417,264,207","85,374,191,114",2020,11011,디바이스이엔지
067160,"35,019,353,126","186,974,362,544","57,077,737,210","184,090,695,803","30,152,450,223","154,983,900,308","42,024,821,309","135,742,395,655",2020,11011,SOOP
115390,"-10,201,385,661","213,217,339,911","-11,291,833,091","106,837,776,267","16,048,808,070","203,177,826,675","-17,249,977,540","131,262,702,882",2020,11011,락앤락
009160,"26,301,693,702","272,087,150,488","6,895,813,841","259,867,576,150","11,507,258,860","391,970,769,462","8,438,305,472","224,313,299,931",2020,11011,SIMPAC
083930,"14,628,785,784","199,782,044,417","23,607,320,707","139,062,994,841","20,062,417,494","225,139,215,537","23,390,716,450","140,521,940,995",2020,11011,아바코
039340,"15,495,355,809",,"18,337,570,319","84,970,176,496","12,192,842,279",,"14,405,634,277","54,596,818,472",2020,11011,한국경제TV
004490,"60,797,697,660","1,077,016,196,453","86,323,321,239","841,303,242,307","75,929,035,099","1,129,805,364,875","106,461,029,281","789,306,410,311",2020,11011,세방전지
003610,"4,987,496,174","79,948,050,851","-2,327,482,743","137,755,241,213","5,642,830,132","83,734,511,651","-1,279,963,471","144,353,097,269",2020,11011,방림
138580,"2,510,643,178","16,223,248,104","5,016,756,646","27,843,075,757","4,411,014,379","15,677,354,361","6,196,229,153","59,382,578,651",2020,11011,비즈니스온
009830,"713,856,040,987","5,717,317,071,646","425,003,745,287","2,092,799,425,548","-66,802,470,455","3,382,297,483,283","214,748,704,634","1,286,347,193,507",2020,11011,한화솔루션
053690,"7,958,911,804","116,374,257,724","8,754,022,316","71,651,155,291","4,461,226,825","101,759,308,985","5,172,022,915","62,402,993,366",2020,11011,한미글로벌
079550,"57,881,698,047","1,599,434,375,881","64,052,689,112","1,544,185,845,650","3,185,323,837","1,451,894,504,537","18,099,091,828","1,380,372,677,498",2020,11011,LIG넥스원
012450,"28,407,068,641","1,059,925,450,827","-7,325,848,594","1,553,913,071,613","27,746,258,654","1,190,922,914,294","-64,196,096,114","1,328,238,954,125",2020,11011,한화에어로스페이스
000050,"26,011,323,090","226,061,886,053","25,369,343,000","67,253,982,987","22,223,943,298","214,619,466,802","46,471,239,678","223,798,877,643",2020,11011,경방
009270,"-13,065,423,645","690,237,640,165","3,330,719,078","253,500,727,177","554,469,519","671,016,121,914","11,389,540,312","253,142,590,668",2020,11011,신원
003650,"18,854,433,716","277,578,234,923","18,789,278,989","218,922,151,899","15,970,706,502","323,727,562,313","17,514,628,478","209,232,375,722",2020,11011,미창석유
004360,"9,684,227,066","577,261,592,406","12,665,108,996","194,297,356,432","-19,583,598,179","570,753,163,523","13,583,454,811","153,463,877,602",2020,11011,세방
038460,"-2,208,542,766","60,085,792,871","5,534,482,343","30,062,727,376","24,519,612,428","64,995,903,783","8,137,975,611","48,548,024,110",2020,11011,바이오스마트
010780,"124,567,820,141","931,924,052,762","175,785,139,364","2,099,132,238,123","63,711,292,832","607,927,413,979","54,520,612,576","1,582,963,568,613",2020,11011,아이에스동서
006060,"15,593,466,890","926,398,635,850","20,859,448,244","150,107,317,075","18,235,805,242","1,045,321,026,149","25,279,396,108","171,405,835,533",2020,11011,화승인더
299900,"-5,573,094,029","19,488,091,550","-6,621,431,205","15,376,125,592","4,927,311,448","31,833,995,180","5,272,296,108","21,485,186,531",2020,11011,위지윅스튜디오
057540,"-5,676,230,734","85,829,470,231","156,991,267","52,945,071,960","24,960,276,961","75,800,659,118","-669,937,976","64,467,457,579",2020,11011,옴니시스템
